,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,45537525,Thomas Bridger,10512258707,3k indoors 8.09,Jake Smith pacing masterclass. 13 seconds quicker than this time last year!,2024-01-07 14:31:57+00:00,489,Run,,1.86,4.37,8m 9s
1,45537525,Thomas Bridger,10512188856,CD,,2024-01-07 14:05:01+00:00,884,Run,"Sheffield, United Kingdom",2.0,7.3,14m 37s
2,45537525,Thomas Bridger,10511566399,WU,,2024-01-07 12:44:57+00:00,1048,Run,"Sheffield, United Kingdom",2.04,8.33,17m 3s
3,45537525,Thomas Bridger,10504580010,Shakeout for 3k tomorrow,"The higher the easy run heart rate, the faster I race (hopefully)",2024-01-06 12:07:15+00:00,1686,Run,"South Cambridgeshire, United Kingdom",3.99,7.03,28m 6s
4,45537525,Thomas Bridger,10499174568,6,With drills and 5*~30s,2024-01-05 13:32:09+00:00,3041,Run,"South Cambridgeshire, United Kingdom",6.19,7.07,43m 46s
5,45537525,Thomas Bridger,10485671883,6 with Liam,,2024-01-03 12:38:14+00:00,3346,Run,"South Cambridgeshire, United Kingdom",6.0,7.78,46m 46s
6,45537525,Thomas Bridger,10479287344,CD,,2024-01-02 13:35:45+00:00,925,Run,"Cambridge, United Kingdom",2.03,7.48,15m 15s
7,45537525,Thomas Bridger,10479148782,14*400 off 90s,"5 @ 65, 9 @61.8 averages",2024-01-02 12:50:05+00:00,2063,Run,"Cambridge, United Kingdom",5.32,6.35,33m 51s
8,45537525,Thomas Bridger,10478785670,WU,,2024-01-02 12:08:00+00:00,917,Run,"Cambridge, United Kingdom",2.0,6.92,13m 53s
9,45537525,Thomas Bridger,10474639830,6,Coros on at the function,2024-01-01 15:41:29+00:00,2676,Run,"South Cambridgeshire, United Kingdom",6.0,7.35,44m 5s
10,45537525,Thomas Bridger,10555671442,Group run,,2024-01-14 09:37:26+00:00,5303,Run,"Birmingham, United Kingdom",10.37,7.27,1h 15m
11,45537525,Thomas Bridger,10551486311,CD,,2024-01-13 15:50:50+00:00,398,Run,"Sandwell, United Kingdom",0.7,8.65,6m 4s
12,45537525,Thomas Bridger,10551486439,"7*3 mins, 6* hills",,2024-01-13 15:02:26+00:00,2348,Run,"Sandwell, United Kingdom",5.38,6.5,35m 1s
13,45537525,Thomas Bridger,10551497177,Afternoon Run,,2024-01-13 14:23:26+00:00,1455,Run,"Sandwell, United Kingdom",1.74,8.13,14m 12s
14,45537525,Thomas Bridger,10545188360,To hurdles plus strides,,2024-01-12 18:41:24+00:00,974,Run,,2.0,8.12,16m 14s
15,45537525,Thomas Bridger,10539369626,Group run,,2024-01-11 18:07:31+00:00,4836,Run,"Birmingham, United Kingdom",9.0,7.43,1h 6m
16,45537525,Thomas Bridger,10536316040,Morning Swim,,2024-01-11 09:28:18+00:00,1661,Swim,,1.0,,1:36 /100yd
17,45537525,Thomas Bridger,10532194886,"2 easy, 8 steady @5.29 average, 1 easy",HR looking suspiciously in zone,2024-01-10 16:26:04+00:00,3937,Run,"Birmingham, United Kingdom",11.0,5.92,1h 5m
18,45537525,Thomas Bridger,10530416299,AM,,2024-01-10 11:51:39+00:00,1817,Run,"Birmingham, United Kingdom",4.0,7.57,30m 17s
19,45537525,Thomas Bridger,10526631771,Evening Swim,,2024-01-09 19:11:31+00:00,1215,Swim,,1.0,,1:34 /100yd
20,45537525,Thomas Bridger,10523552862,Easy hour,,2024-01-09 10:36:55+00:00,3705,Run,"South Cambridgeshire, United Kingdom",8.04,7.45,1h 0m
21,45537525,Thomas Bridger,10517620792,Afternoon Run,Excuse the small upload but it was far too cold to walk back from the station in running stuff,2024-01-08 13:03:58+00:00,241,Run,"South Cambridgeshire, United Kingdom",0.55,7.28,4m 1s
22,45537525,Thomas Bridger,10517486563,65 wirh Alex,Was meant to be an hour but misjudged it despite just doing hill laps at the end,2024-01-08 11:30:17+00:00,4327,Run,"East Cambridgeshire, United Kingdom",10.55,6.3,1h 6m
