,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,88934444,Isaac Basten,10494160374,Morning Run,,2024-01-03 12:32:06+00:00,5523,Run,"Lee County, USA",13.03,6.72,1h 27m
1,88934444,Isaac Basten,10494160271,Afternoon Run,,2024-01-02 20:41:40+00:00,1920,Run,"Lee County, USA",4.01,7.83,31m 26s
2,88934444,Isaac Basten,10494160363,Morning Run,,2024-01-02 14:19:47+00:00,4663,Run,"Lee County, USA",11.01,6.22,1h 8m
3,88934444,Isaac Basten,10494160201,Afternoon Run,,2024-01-01 21:41:34+00:00,1832,Run,"Lee County, USA",4.01,7.13,28m 38s
4,88934444,Isaac Basten,10476039921,Morning Run,,2024-01-01 14:17:08+00:00,4684,Run,"Lee County, USA",11.01,6.75,1h 14m
5,88934444,Isaac Basten,11105122392,Lunch Run,,2024-03-02 17:07:32+00:00,4397,Run,"Des Moines, USA",10.26,6.82,1h 10m
6,88934444,Isaac Basten,11105123383,Afternoon Run,,2024-03-01 20:35:37+00:00,4685,Run,"Des Moines, USA",2.88,26.3,1h 15m
7,88934444,Isaac Basten,11105122273,Afternoon Run,,2024-03-01 20:08:17+00:00,1353,Run,,1.12,3.72,4m 11s
8,88934444,Isaac Basten,11105122166,Afternoon Run,,2024-03-01 19:54:53+00:00,325,Run,,0.52,6.02,3m 9s
9,88934444,Isaac Basten,11105128416,Afternoon Run,,2024-03-01 19:35:33+00:00,792,Run,,0.75,3.5,2m 38s
10,88934444,Isaac Basten,11105123318,Lunch Run,,2024-03-01 18:58:43+00:00,1220,Run,"Des Moines, USA",3.03,6.7,20m 20s
11,88934444,Isaac Basten,11105122278,Afternoon Run,,2024-03-08 21:33:27+00:00,909,Run,,2.02,7.12,14m 24s
12,88934444,Isaac Basten,11105122269,Afternoon Run,,2024-03-08 20:10:20+00:00,840,Run,,2.01,6.9,13m 56s
13,88934444,Isaac Basten,11105122264,Afternoon Run,,2024-03-07 20:01:46+00:00,756,Run,,0.39,12.32,4m 51s
14,88934444,Isaac Basten,11105122263,Afternoon Run,,2024-03-07 19:57:30+00:00,201,Run,,0.22,6.9,1m 35s
15,88934444,Isaac Basten,11105122177,Afternoon Run,,2024-03-07 19:06:46+00:00,67,Run,,0.14,7.7,1m 7s
16,88934444,Isaac Basten,11105122370,Morning Run,,2024-03-06 14:06:03+00:00,2526,Run,"Des Moines, USA",6.08,6.7,40m 47s
17,88934444,Isaac Basten,11105123374,Afternoon Run,,2024-03-05 21:32:26+00:00,3208,Run,"Des Moines, USA",7.01,7.03,49m 22s
18,88934444,Isaac Basten,11105123267,Afternoon Run,,2024-03-04 21:15:15+00:00,693,Run,,1.32,7.33,9m 42s
19,88934444,Isaac Basten,11105122260,Afternoon Run,,2024-03-04 20:37:51+00:00,1101,Run,,1.87,3.97,7m 25s
20,88934444,Isaac Basten,11105122300,Afternoon Run,,2024-03-04 20:00:57+00:00,1607,Run,,3.12,7.25,22m 37s
21,88934444,Isaac Basten,11195890415,Evening Run,,2024-04-05 23:25:41+00:00,1656,Run,"Des Moines, USA",4.02,6.68,26m 53s
