,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,34492691,Djilali Bedrani,10511151379,Course à pied le midi,,2024-01-07 10:17:55+00:00,5119,Run,"Toulouse, France",12.42,6.13,1h 16m
1,34492691,Djilali Bedrani,10507122624,Course à pied en soirée,,2024-01-06 17:50:02+00:00,3877,Run,"Toulouse, France",9.32,6.8,1h 3m
2,34492691,Djilali Bedrani,10504685803,Course à pied le midi,,2024-01-06 10:22:34+00:00,1041,Run,"Balma, France",2.1,8.05,16m 59s
3,34492691,Djilali Bedrani,10504684840,Course à pied le matin,,2024-01-06 09:33:59+00:00,2146,Run,"Toulouse, France",6.25,5.45,34m 3s
4,34492691,Djilali Bedrani,10503085336,Course à pied le matin,,2024-01-06 08:53:42+00:00,1260,Run,"Balma, France",2.64,7.68,20m 20s
5,34492691,Djilali Bedrani,10497873012,Course à pied le midi,,2024-01-05 10:01:08+00:00,4473,Run,,9.32,6.8,1h 3m
6,34492691,Djilali Bedrani,10493386605,Course à pied dans l'après-midi,,2024-01-04 16:35:01+00:00,1017,Run,"Balma, France",1.86,8.87,16m 33s
7,34492691,Djilali Bedrani,10493274153,Course à pied dans l'après-midi,,2024-01-04 16:06:31+00:00,1377,Run,"Balma, France",2.25,8.55,19m 17s
8,34492691,Djilali Bedrani,10493102106,Course à pied dans l'après-midi,,2024-01-04 16:05:36+00:00,45,Run,"Balma, France",0.19,3.77,45s
9,34492691,Djilali Bedrani,10493101811,Course à pied dans l'après-midi,,2024-01-04 16:03:44+00:00,21,Run,"Balma, France",0.1,3.4,21s
10,34492691,Djilali Bedrani,10493101543,Course à pied dans l'après-midi,,2024-01-04 16:01:57+00:00,20,Run,"Balma, France",0.09,3.52,20s
11,34492691,Djilali Bedrani,10493101227,Course à pied dans l'après-midi,,2024-01-04 16:00:07+00:00,21,Run,"Balma, France",0.1,3.43,21s
12,34492691,Djilali Bedrani,10493029840,Course à pied dans l'après-midi,,2024-01-04 15:53:19+00:00,28,Run,"Balma, France",0.12,3.73,28s
13,34492691,Djilali Bedrani,10492982885,Course à pied dans l'après-midi,,2024-01-04 15:44:15+00:00,182,Run,"Balma, France",0.63,4.73,2m 59s
14,34492691,Djilali Bedrani,10492955894,Course à pied dans l'après-midi,,2024-01-04 15:12:05+00:00,1156,Run,"Balma, France",2.47,7.7,19m 5s
15,34492691,Djilali Bedrani,10487160695,Course à pied en soirée,,2024-01-03 17:15:53+00:00,1803,Run,,0.12,,30m 3s
16,34492691,Djilali Bedrani,10486945406,Course à pied le midi,,2024-01-03 10:12:43+00:00,3896,Run,"Toulouse, France",10.57,6.03,1h 3m
17,34492691,Djilali Bedrani,10480772066,Course à pied en soirée,,2024-01-02 17:53:22+00:00,327,Run,"Tournefeuille, France",0.62,8.72,5m 27s
18,34492691,Djilali Bedrani,10480771911,Course à pied en soirée,,2024-01-02 17:18:33+00:00,2074,Run,"Tournefeuille, France",5.51,6.08,33m 34s
19,34492691,Djilali Bedrani,10480771834,Course à pied dans l'après-midi,,2024-01-02 16:50:48+00:00,1466,Run,"Tournefeuille, France",3.1,7.33,22m 48s
20,34492691,Djilali Bedrani,10480771892,Course à pied le midi,,2024-01-02 10:23:07+00:00,2609,Run,"Toulouse, France",5.76,6.98,40m 17s
21,34492691,Djilali Bedrani,10556283492,Course à pied le matin,,2024-01-14 10:10:48+00:00,4708,Run,"Vila Real de Santo António, Portugal",12.28,6.2,1h 16m
22,34492691,Djilali Bedrani,10552091962,Course à pied dans l'après-midi,,2024-01-13 17:57:16+00:00,1029,Run,"Albufeira, Portugal",1.86,9.15,17m 3s
23,34492691,Djilali Bedrani,10552091387,Course à pied dans l'après-midi,,2024-01-13 17:16:39+00:00,1659,Run,"Albufeira, Portugal",4.02,5.95,23m 54s
24,34492691,Djilali Bedrani,10552090066,Course à pied dans l'après-midi,,2024-01-13 16:52:55+00:00,192,Run,"Albufeira, Portugal",0.63,4.95,3m 9s
