,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,48545297,Parker Wolfe,12781028489,Tatter Time (Circle the Wagons),,2024-10-29 21:46:34+00:00,1158,Run,"Chapel Hill, USA",3.69,5.2,19m 12s
1,30804228,Ryan Ford,10513161440,Took a quick trip to Georgia,,2024-01-07 13:51:01+00:00,6464,Run,"Leon County, USA",14.8,6.72,1h 39m
2,30804228,Ryan Ford,10506243631,Morning Run,,2024-01-06 14:58:07+00:00,4331,Run,"Tallahassee, USA",10.57,6.83,1h 12m
3,30804228,Ryan Ford,10501387869,Afternoon Run,,2024-01-05 21:04:09+00:00,2085,Run,"Tallahassee, USA",4.6,7.1,32m 42s
4,30804228,Ryan Ford,10499069383,“Be careful there are squirrel hunters in these woods on Fridays” -a squirrel hunter,Dan does kinda look like a squirrel,2024-01-05 13:50:35+00:00,3255,Run,"Leon County, USA",7.37,7.23,53m 25s
5,30804228,Ryan Ford,10495383804,Afternoon Run,,2024-01-04 22:18:23+00:00,1200,Run,"Tallahassee, USA",2.78,7.18,20m 0s
6,30804228,Ryan Ford,10493302706,"3.5 mile tempo, 6 x 800, 4 x 800","Not happy with how it went but got the work in. Hit the paces until the 2nd set of 8s. Tempo was easy, 800s felt fast. I’ve put together 3.5 weeks of 90-100 mile weeks with really solid workouts and long runs so if this is what an “off” workout looks like, I’ll take it.",2024-01-04 15:05:09+00:00,5097,Run,"Tallahassee, USA",11.99,6.67,1h 19m
7,30804228,Ryan Ford,10493291892,Morning Run,,2024-01-04 14:17:47+00:00,2675,Run,"Tallahassee, USA",3.96,6.53,25m 54s
8,30804228,Ryan Ford,10486464390,Trailahassee,"9 x 30
With Tyler, Dan, Josh, Andrew",2024-01-03 13:55:45+00:00,6392,Run,"Tallahassee, USA",13.99,6.75,1h 34m
9,30804228,Ryan Ford,10482310766,Afternoon Run,,2024-01-02 22:02:47+00:00,2432,Run,"Tallahassee, USA",5.91,6.77,40m 1s
10,30804228,Ryan Ford,10479532840,➡️Tallahassee,Excited to train with my ZAP teammates again and ready to focus more on running at team camp as my ramp back to fitness has taken a noticeable jump this past week,2024-01-02 13:37:52+00:00,3630,Run,"Orange County, USA",9.07,6.62,1h 0m
11,30804228,Ryan Ford,10476486372,Stomach full of naan,Enjoyed my last full day in Orlando. Run tomorrow morning and then driving up to Tallahassee for team training camp,2024-01-01 23:00:30+00:00,1274,Run,"Orange County, USA",2.85,7.43,21m 14s
