,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,49265326,Dina Aleksandrova,10600655065,С первым загаром меня☀️,,2024-01-21 09:38:32+00:00,7107,Run,"Vila Real de Santo António, Portugal",15.54,7.55,1h 57m
1,49265326,Dina Aleksandrova,10594991646,По 5:40 тоже надо уметь бегать 😮‍💨,,2024-01-20 09:36:12+00:00,5360,Run,"Vila Real de Santo António, Portugal",9.38,9.08,1h 25m
2,49265326,Dina Aleksandrova,10589481019,"Один вопрос, когда я привыкну к этим горкам 😤",,2024-01-19 16:35:13+00:00,3199,Run,"Vila Real de Santo António, Portugal",7.46,7.15,53m 19s
3,49265326,Dina Aleksandrova,10581530979,Зарядка /отдых,,2024-01-18 09:39:13+00:00,3017,Run,"Vila Real de Santo António, Portugal",5.13,9.43,48m 24s
4,49265326,Dina Aleksandrova,10689432625,Easy run 🏃‍♀️,,2024-02-03 16:37:57+00:00,4106,Run,"Vila Real de Santo António, Portugal",7.86,8.7,1h 8m
5,49265326,Dina Aleksandrova,10686499405,Recovery run,,2024-02-03 09:39:36+00:00,5852,Run,"Vila Real de Santo António, Portugal",11.96,8.03,1h 36m
6,49265326,Dina Aleksandrova,10682155124,Easy run,,2024-02-02 16:35:06+00:00,3675,Run,"Vila Real de Santo António, Portugal",7.46,8.02,59m 53s
7,49265326,Dina Aleksandrova,10680108701,Как вернуть в свою жизнь послеобеденный сон? Просто ушатать себя на длительной,Ещё и на вечернюю идти,2024-02-02 09:36:22+00:00,6435,Run,"Vila Real de Santo António, Portugal",15.6,6.78,1h 45m
8,49265326,Dina Aleksandrova,10740122651,Morning Run,,2024-02-11 07:30:22+00:00,4382,Run,"Barcelona, Spain",13.24,5.52,1h 13m
9,49265326,Dina Aleksandrova,10740106264,Зарядка с founders running club,,2024-02-10 09:51:24+00:00,1601,Run,"Barcelona, Spain",3.22,8.28,26m 41s
10,49265326,Dina Aleksandrova,10700251039,Recovery run,,2024-02-05 09:38:19+00:00,2791,Run,"Vila Real de Santo António, Portugal",4.97,9.13,45m 27s
11,49265326,Dina Aleksandrova,10785040275,Long run 🤪,"Очень хорошо видно, как Дина в конце пешком пошла ) ибо я устала, ветер ещё этот гад мешался, и снег рыхлый с песком, да и вообще - я проголодалась, можно уже я всё?",2024-02-18 07:23:17+00:00,8167,Run,"Ленинский район, Russia",18.71,7.12,2h 13m
12,49265326,Dina Aleksandrova,10781082757,…,"Все же нравится бегать поздно вечером. Людей нет. 
Был один. Мужчина стоял тихо напротив памятника, усыпанного красными цветами. Рядом горела свеча, а на снегу виднелся одинокий лист с надписью «Воин света», без фото.",2024-02-17 14:57:43+00:00,3984,Run,"Ленинский район, Russia",7.49,8.13,1h 0m
13,49265326,Dina Aleksandrova,10778019522,Вся надежда на любовь 💜,"В манеж сегодня не попала. 
Побегала горки на районе 10* +-300м. 
Ни одна горка не пострадала.",2024-02-17 08:39:15+00:00,4220,Run,"Ленинский район, Russia",8.08,,1h 7m
14,49265326,Dina Aleksandrova,10773242387,не сдавайтесь,,2024-02-16 13:03:30+00:00,3725,Run,"Ленинский район, Russia",7.6,7.92,1h 0m
