,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,26047857,Rebecca Mehra,10514101120,"Rain, hail, and Lesko!",,2024-01-07 18:05:01+00:00,4415,Run,"Seattle, USA",8.0,7.63,1h 1m
1,26047857,Rebecca Mehra,10506959508,Serendipitous 13 with MK!,,2024-01-06 16:23:43+00:00,6418,Run,"Seattle, USA",13.01,7.48,1h 37m
2,26047857,Rebecca Mehra,10500762665,Big Beast Day,"2 x (400-400-800) w/ 1:30, 2:00, 2:30 rest between 

70-70-2:16
70-70-2:17",2024-01-05 18:03:51+00:00,6469,Run,"Seattle, USA",8.0,7.95,1h 3m
3,26047857,Rebecca Mehra,10494221560,Out east with KG!,6 strides,2024-01-04 18:06:18+00:00,3284,Run,"Kirkland, USA",6.51,7.28,47m 24s
4,26047857,Rebecca Mehra,10487623432,The track world can be brutal sometimes,,2024-01-03 17:37:52+00:00,4550,Run,"Seattle, USA",8.5,7.4,1h 2m
5,26047857,Rebecca Mehra,10481492152,Soggy and frigid first workout of the year,"4 mile tempo 
3 x (60/30/15 second) hills",2024-01-02 18:05:28+00:00,7025,Run,"Seattle, USA",11.0,7.22,1h 19m
6,26047857,Rebecca Mehra,10559465400,2k of 3k,,2024-01-13 23:15:00+00:00,360,Run,,1.24,4.83,6m 0s
7,26047857,Rebecca Mehra,10553203130,Afternoon Run,,2024-01-13 22:23:41+00:00,2275,Run,"Seattle, USA",2.71,7.23,19m 40s
8,26047857,Rebecca Mehra,10552623267,Shakeout on bike because it’s 17 degrees out,,2024-01-13 17:18:00+00:00,660,VirtualRide,,0.0,,
9,26047857,Rebecca Mehra,10545691488,Dempsey Pre-Meet!,"All indoors because it’s 🥶 outside
Drills, strides, spikes 200",2024-01-12 19:38:52+00:00,3327,Run,,5.01,7.33,36m 45s
10,26047857,Rebecca Mehra,10539157337,Easy Lake Union + Alli Brunch Date!,,2024-01-11 18:10:42+00:00,2834,Run,"Seattle, USA",6.0,7.6,45m 38s
11,26047857,Rebecca Mehra,10533242379,Back in the Dempsey!,"3x1k @ tempo w/ 60 sec rest
200-500-500-200-200 w/ 100m walk jog
@ 30-1:30-1:26-29-28

Are we ready to race in the Dempsey again?! Time will tell…",2024-01-10 18:17:47+00:00,6392,Run,"Seattle, USA",9.14,7.35,1h 7m
12,26047857,Rebecca Mehra,10526672848,Workout switcharoo,"Spazzy back
Drills and 6 strides in middle of run",2024-01-09 19:02:12+00:00,3475,Run,"Seattle, USA",7.0,7.22,50m 34s
13,26047857,Rebecca Mehra,10603585718,Last one home for a while,,2024-01-21 17:27:39+00:00,6408,Run,"Seattle, USA",13.0,7.62,1h 39m
14,26047857,Rebecca Mehra,10596655308,First day of extreme soreness in a loooong time,,2024-01-20 18:09:35+00:00,3317,Run,"Seattle, USA",7.0,7.63,53m 27s
15,26047857,Rebecca Mehra,10591369921,Post-gym shakeout,,2024-01-20 00:49:35+00:00,1221,Run,"Shoreline, USA",2.31,7.67,17m 48s
16,26047857,Rebecca Mehra,10590125418,S-P-R-I-N-T-I-N-G,"5 x 150
400
☠️",2024-01-19 18:07:52+00:00,6642,Run,"Seattle, USA",7.65,7.98,1h 1m
17,26047857,Rebecca Mehra,10583966428,Buddies are needed on rainy 36 degree days,,2024-01-18 18:12:21+00:00,3096,Run,"Seattle, USA",7.0,7.3,51m 7s
18,26047857,Rebecca Mehra,10578623304,Treadmill workout,"Extra mile warmup
2x2 miles at 5:45 pace
6 x 100 strides outside 
Cool down",2024-01-17 20:38:00+00:00,2700,Run,,7.0,6.43,45m 0s
19,26047857,Rebecca Mehra,10578099645,Weather is so awful and it’s slippery so to the treadmill I go…,,2024-01-17 19:34:17+00:00,1544,Run,"Seattle, USA",3.0,7.5,22m 32s
20,26047857,Rebecca Mehra,10572060633,Testing out my foot,6 strides,2024-01-16 19:36:22+00:00,3844,Run,"Seattle, USA",8.03,7.33,58m 56s
21,26047857,Rebecca Mehra,10829679684,Pacing warm up and cool down and 800 pacing,57 through the 400 of the 800. Nia broke the AR in the race 1:58.2 🔥,2024-02-24 19:36:40+00:00,5535,Run,"Seattle, USA",3.41,8.57,29m 17s
22,26047857,Rebecca Mehra,10830586883,Dempsey Mile,"Was tired and didn’t close very well, but that’s how it is sometimes! Lots of good efforts this weekend racing the mile and pacing both the 5k + 800 💪🏽",2024-02-24 19:00:00+00:00,272,Run,,1.0,4.53,4m 32s
23,26047857,Rebecca Mehra,10829261132,Mile warm up!,,2024-02-24 18:11:00+00:00,2474,Run,"Seattle, USA",2.68,7.23,19m 25s
24,26047857,Rebecca Mehra,10823896607,“Pre-meet” and pacing job,First 1100ish of 5k at 71-2s + strides,2024-02-24 02:04:09+00:00,4898,Run,"Seattle, USA",4.44,7.42,32m 58s
25,26047857,Rebecca Mehra,10828029562,Missing quarter mile because indoors,,2024-02-24 03:10:00+00:00,140,Run,,0.3,7.78,2m 20s
