,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,61783860,Shane Streich,10616355616,Lunch Run,,2024-01-21 18:11:07+00:00,3928,Run,"North Valley, USA",9.09,7.1,1h 4m
1,61783860,Shane Streich,10598654742,Cool down,,2024-01-20 18:23:45+00:00,420,Run,"Albuquerque, USA",0.89,7.78,7m 0s
2,61783860,Shane Streich,10598647861,Post Race Workout,"4x400 @ 69/70/72/70 w/ 200 jog
4’ RC
4x200m @ 27.5/27.0/26.6/26.0 w/ 90” RC",2024-01-20 17:54:59+00:00,1184,Run,"Albuquerque, USA",2.54,6.52,16m 36s
3,61783860,Shane Streich,10598647463,Warm up,,2024-01-20 17:43:15+00:00,318,Run,"Albuquerque, USA",0.58,6.88,4m 0s
4,61783860,Shane Streich,10598623115,Morning Run,,2024-01-20 17:14:43+00:00,189,Run,"Albuquerque, USA",0.32,9.28,2m 58s
5,61783860,Shane Streich,10598699407,Martin Luther King Jr. Invite 600m,"1:19.26 for 2nd

Splits…
25.1/52.3 (27.2)/1:19.26 (26.9)

Very much a yo-yo of a 600m. Got stuck behind guys that went out hard and then slammed on the brakes after 200m and proceeded to die, so had to work around them when there was space. Threw in a hard surge with 250m left, so honestly would’ve been a 28sec middle 200 I hadn’t. Just surged a little too hard too quickly and hit my wall with 75-100m left and just fought to hang on. Luc caught me at the end, but a good effort for both of us to get the season rolling!",2024-01-20 16:55:21+00:00,79,Run,,0.37,3.53,1m 19s
6,61783860,Shane Streich,10598654582,Warm Up,,2024-01-20 15:48:44+00:00,1303,Run,,2.56,7.82,20m 4s
7,61783860,Shane Streich,10598654221,Premeet,"Followed by some 100s, a 150, and some starts",2024-01-19 21:28:30+00:00,1253,Run,"Albuquerque, USA",2.64,7.7,20m 20s
8,61783860,Shane Streich,10598653851,Evening double,,2024-01-19 01:36:54+00:00,1446,Run,"Albuquerque, USA",3.0,7.92,23m 46s
9,61783860,Shane Streich,10598653448,Cool down,,2024-01-18 19:43:45+00:00,1114,Run,"Albuquerque, USA",2.34,7.93,18m 34s
10,61783860,Shane Streich,10598647398,8x400s + 2x300m,"400s @ 70-72” w/ 100m jog (30”) RC
8’ RC
2x300m @ 42.0/42.0 (Mile pace for first 200m, then pick up)

Felt okay. Hopped on the train with the gents and ran some circles for fun! Rest was short, but some quality threshold work with some turnover at the end.",2024-01-18 19:05:22+00:00,1553,Run,"Albuquerque, USA",3.49,7.37,25m 45s
11,61783860,Shane Streich,10598623051,Warm Up,,2024-01-18 18:08:11+00:00,1286,Run,"Albuquerque, USA",2.76,7.42,20m 33s
12,61783860,Shane Streich,10598726265,Evening Run,,2024-01-18 01:30:00+00:00,1800,Run,,4.0,7.5,30m 0s
