Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
11157470.0,Stan NIESTEN,48,Activities for 25 Nov 2024 - 1 Dec 2024,124.1,7h 36m,496.0
11157470.0,Stan NIESTEN,49,Activities for 2 Dec 2024 - 8 Dec 2024,175.8,11h 28m,337.0
11157470.0,Stan NIESTEN,50,Activities for 9 Dec 2024 - 15 Dec 2024,164.9,10h 46m,332.0
11157470.0,Stan NIESTEN,51,Activities for 16 Dec 2024 - 22 Dec 2024,154.9,10h 40m,525.0
11157470.0,Stan NIESTEN,52,Activities for 23 Dec 2024 - 29 Dec 2024,171.6,11h 36m,558.0
10444014.0,Sophie O'SULLIVAN,45,Activities for 4 Nov 2024 - 10 Nov 2024,104.6,10h 43m,822.0
10444014.0,Sophie O'SULLIVAN,46,Activities for 11 Nov 2024 - 17 Nov 2024,108.5,8h 9m,440.0
10444014.0,Sophie O'SULLIVAN,47,Activities for 18 Nov 2024 - 24 Nov 2024,67.9,4h 59m,529.0
10444014.0,Sophie O'SULLIVAN,48,Activities for 25 Nov 2024 - 1 Dec 2024,130.6,10h 31m,577.0
10444014.0,Sophie O'SULLIVAN,49,Activities for 2 Dec 2024 - 8 Dec 2024,98.9,7h 33m,407.0
10444014.0,Sophie O'SULLIVAN,50,Activities for 9 Dec 2024 - 15 Dec 2024,76.9,5h 54m,722.0
10444014.0,Sophie O'SULLIVAN,51,Activities for 16 Dec 2024 - 22 Dec 2024,126.0,9h 10m,639.0
10444014.0,Sophie O'SULLIVAN,52,Activities for 23 Dec 2024 - 29 Dec 2024,163.3,11h 10m,1876.0
7774046.0,Toby GILLEN,45,Activities for 4 Nov 2024 - 10 Nov 2024,135.3,9h 14m,812.0
7774046.0,Toby GILLEN,46,Activities for 11 Nov 2024 - 17 Nov 2024,90.3,6h 12m,424.0
7774046.0,Toby GILLEN,47,Activities for 18 Nov 2024 - 24 Nov 2024,82.0,5h 38m,393.0
7774046.0,Toby GILLEN,48,Activities for 25 Nov 2024 - 1 Dec 2024,131.7,8h 47m,554.0
7774046.0,Toby GILLEN,49,Activities for 2 Dec 2024 - 8 Dec 2024,88.6,6h 9m,393.0
7774046.0,Toby GILLEN,50,Week 50 - No Data,0.0,0h 0m,0.0
7774046.0,Toby GILLEN,51,Activities for 16 Dec 2024 - 22 Dec 2024,61.3,4h 8m,909.0
7774046.0,Toby GILLEN,52,Activities for 23 Dec 2024 - 29 Dec 2024,104.8,6h 48m,524.0
7814602.0,Natasha WODAK,45,Activities for 4 Nov 2024 - 10 Nov 2024,85.4,9h 21m,505.0
7814602.0,Natasha WODAK,46,Activities for 11 Nov 2024 - 17 Nov 2024,96.8,8h 15m,232.0
7814602.0,Natasha WODAK,47,Activities for 18 Nov 2024 - 24 Nov 2024,112.2,11h 18m,593.0
7814602.0,Natasha WODAK,48,Activities for 25 Nov 2024 - 1 Dec 2024,92.9,7h 8m,514.0
7814602.0,Natasha WODAK,49,Activities for 2 Dec 2024 - 8 Dec 2024,105.2,9h 52m,418.0
7814602.0,Natasha WODAK,50,Activities for 9 Dec 2024 - 15 Dec 2024,116.4,9h 59m,659.0
7814602.0,Natasha WODAK,51,Activities for 16 Dec 2024 - 22 Dec 2024,129.1,12h 28m,523.0
7814602.0,Natasha WODAK,52,Activities for 23 Dec 2024 - 29 Dec 2024,122.8,11h 42m,469.0
10609301.0,Lucy REID,45,Week 45 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,46,Week 46 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,47,Week 47 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,48,Week 48 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,49,Activities for 2 Dec 2024 - 8 Dec 2024,6.4,0h 36m,55.0
10609301.0,Lucy REID,50,Week 50 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,51,Activities for 16 Dec 2024 - 22 Dec 2024,5.9,0h 32m,59.0
10609301.0,Lucy REID,52,Week 52 - No Data,0.0,0h 0m,0.0
9351341.0,Rory LINKLETTER,45,Activities for 4 Nov 2024 - 10 Nov 2024,10.2,0h 47m,95.0
9351341.0,Rory LINKLETTER,46,Activities for 11 Nov 2024 - 17 Nov 2024,35.5,2h 41m,430.0
9351341.0,Rory LINKLETTER,47,Activities for 18 Nov 2024 - 24 Nov 2024,73.9,5h 15m,435.0
9351341.0,Rory LINKLETTER,48,Activities for 25 Nov 2024 - 1 Dec 2024,96.5,6h 30m,769.0
9351341.0,Rory LINKLETTER,49,Activities for 2 Dec 2024 - 8 Dec 2024,119.3,8h 29m,801.0
9351341.0,Rory LINKLETTER,50,Activities for 9 Dec 2024 - 15 Dec 2024,146.5,10h 44m,880.0
9351341.0,Rory LINKLETTER,51,Activities for 16 Dec 2024 - 22 Dec 2024,173.4,12h 43m,1353.0
9351341.0,Rory LINKLETTER,52,Activities for 23 Dec 2024 - 29 Dec 2024,185.1,13h 20m,1427.0
10175779.0,Job IJTSMA,45,Week 45 - No Data,0.0,0h 0m,0.0
10175779.0,Job IJTSMA,46,Activities for 11 Nov 2024 - 17 Nov 2024,29.3,2h 13m,90.0
10175779.0,Job IJTSMA,47,Activities for 18 Nov 2024 - 24 Nov 2024,68.6,4h 58m,167.0
10175779.0,Job IJTSMA,48,Activities for 25 Nov 2024 - 1 Dec 2024,22.9,0h 45m,0.0
10175779.0,Job IJTSMA,49,Activities for 2 Dec 2024 - 8 Dec 2024,33.3,2h 29m,84.0
10175779.0,Job IJTSMA,50,Activities for 9 Dec 2024 - 15 Dec 2024,19.1,1h 27m,86.0
10175779.0,Job IJTSMA,51,Activities for 16 Dec 2024 - 22 Dec 2024,39.0,2h 55m,106.0
10175779.0,Job IJTSMA,52,Activities for 23 Dec 2024 - 29 Dec 2024,31.7,2h 24m,120.0
11799655.0,John GAY,45,Week 45 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,46,Week 46 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,47,Week 47 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,48,Week 48 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,49,Week 49 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,50,Week 50 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,51,Week 51 - No Data,0.0,0h 0m,0.0
11799655.0,John GAY,52,Week 52 - No Data,0.0,0h 0m,0.0
8483601.0,Yoann KOWAL,45,Activities for 4 Nov 2024 - 10 Nov 2024,196.3,14h 58m,556.0
8483601.0,Yoann KOWAL,46,Activities for 11 Nov 2024 - 17 Nov 2024,144.5,10h 50m,470.0
8483601.0,Yoann KOWAL,47,Activities for 18 Nov 2024 - 24 Nov 2024,120.1,9h 16m,390.0
8483601.0,Yoann KOWAL,48,Activities for 25 Nov 2024 - 1 Dec 2024,104.3,7h 15m,212.0
8483601.0,Yoann KOWAL,49,Activities for 2 Dec 2024 - 8 Dec 2024,39.2,1h 27m,501.0
8483601.0,Yoann KOWAL,50,Activities for 9 Dec 2024 - 15 Dec 2024,30.3,3h 18m,87.0
8483601.0,Yoann KOWAL,51,Activities for 16 Dec 2024 - 22 Dec 2024,40.8,3h 7m,171.0
8483601.0,Yoann KOWAL,52,Activities for 23 Dec 2024 - 29 Dec 2024,99.4,8h 6m,438.0
10799453.0,Josh IZEWSKI,45,Week 45 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,46,Week 46 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,47,Week 47 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,48,Week 48 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,49,Week 49 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,50,Week 50 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,51,Week 51 - No Data,0.0,0h 0m,0.0
10799453.0,Josh IZEWSKI,52,Week 52 - No Data,0.0,0h 0m,0.0
12019441.0,Keira D'AMATO,45,Activities for 4 Nov 2024 - 10 Nov 2024,20.8,11h 50m,0.0
12019441.0,Keira D'AMATO,46,Activities for 3 Feb 2025 - 9 Feb 2025,53.6,5h 1m,425.0
12019441.0,Keira D'AMATO,47,Activities for 18 Nov 2024 - 24 Nov 2024,16.7,6h 57m,0.0
12019441.0,Keira D'AMATO,48,Activities for 25 Nov 2024 - 1 Dec 2024,2.0,9h 27m,0.0
12019441.0,Keira D'AMATO,49,Activities for 2 Dec 2024 - 8 Dec 2024,9.4,10h 1m,98.0
12019441.0,Keira D'AMATO,50,Activities for 9 Dec 2024 - 15 Dec 2024,24.8,9h 31m,72.0
12019441.0,Keira D'AMATO,51,Activities for 16 Dec 2024 - 22 Dec 2024,60.9,9h 24m,224.0
12019441.0,Keira D'AMATO,52,Activities for 23 Dec 2024 - 29 Dec 2024,65.0,6h 16m,207.0
8841155.0,Derek JOHNSON,45,Week 45 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,46,Week 46 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,47,Week 47 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,48,Week 48 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,49,Week 49 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,50,Week 50 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,51,Week 51 - No Data,0.0,0h 0m,0.0
8841155.0,Derek JOHNSON,52,Week 52 - No Data,0.0,0h 0m,0.0
12012236.0,Kristine Eikrem ENGESET,45,Activities for 4 Nov 2024 - 10 Nov 2024,21.1,1h 10m,31.0
12012236.0,Kristine Eikrem ENGESET,46,Week 46 - No Data,0.0,0h 0m,0.0
12012236.0,Kristine Eikrem ENGESET,47,Activities for 18 Nov 2024 - 24 Nov 2024,27.4,2h 21m,200.0
12012236.0,Kristine Eikrem ENGESET,48,Activities for 25 Nov 2024 - 1 Dec 2024,41.5,2h 49m,121.0
12012236.0,Kristine Eikrem ENGESET,49,Activities for 2 Dec 2024 - 8 Dec 2024,27.3,1h 50m,139.0
12012236.0,Kristine Eikrem ENGESET,50,Week 50 - No Data,0.0,0h 0m,0.0
12012236.0,Kristine Eikrem ENGESET,51,Activities for 16 Dec 2024 - 22 Dec 2024,51.2,3h 40m,414.0
12012236.0,Kristine Eikrem ENGESET,52,Activities for 23 Dec 2024 - 29 Dec 2024,87.9,6h 14m,552.0
12019441.0,Keira D'AMATO,45,Activities for 4 Nov 2024 - 10 Nov 2024,20.8,11h 50m,0.0
12019441.0,Keira D'AMATO,46,Activities for 11 Nov 2024 - 17 Nov 2024,4.0,11h 13m,0.0
12019441.0,Keira D'AMATO,47,Activities for 18 Nov 2024 - 24 Nov 2024,16.7,6h 57m,0.0
12019441.0,Keira D'AMATO,48,Activities for 25 Nov 2024 - 1 Dec 2024,2.0,9h 27m,0.0
12019441.0,Keira D'AMATO,49,Activities for 2 Dec 2024 - 8 Dec 2024,9.4,10h 1m,98.0
12019441.0,Keira D'AMATO,50,Activities for 9 Dec 2024 - 15 Dec 2024,24.8,9h 31m,72.0
12019441.0,Keira D'AMATO,51,Activities for 16 Dec 2024 - 22 Dec 2024,60.9,9h 24m,224.0
12019441.0,Keira D'AMATO,52,Activities for 23 Dec 2024 - 29 Dec 2024,65.0,6h 16m,207.0
7677443.0,Charles WHEELER,45,Activities for 4 Nov 2024 - 10 Nov 2024,50.5,3h 16m,335.0
7677443.0,Charles WHEELER,46,Activities for 11 Nov 2024 - 17 Nov 2024,44.9,1h 53m,405.0
7677443.0,Charles WHEELER,47,Activities for 18 Nov 2024 - 24 Nov 2024,87.0,7h 39m,597.0
7677443.0,Charles WHEELER,48,Activities for 25 Nov 2024 - 1 Dec 2024,26.8,1h 28m,284.0
7677443.0,Charles WHEELER,49,Activities for 2 Dec 2024 - 8 Dec 2024,44.5,3h 33m,346.0
7677443.0,Charles WHEELER,50,Activities for 9 Dec 2024 - 15 Dec 2024,28.6,1h 38m,366.0
7677443.0,Charles WHEELER,51,Activities for 16 Dec 2024 - 22 Dec 2024,10.9,1h 57m,13.0
7677443.0,Charles WHEELER,52,Activities for 23 Dec 2024 - 29 Dec 2024,54.4,4h 23m,266.0
9996058.0,Alex MELLOY,45,Week 45 - No Data,0.0,0h 0m,0.0
9996058.0,Alex MELLOY,46,Week 46 - No Data,0.0,0h 0m,0.0
9996058.0,Alex MELLOY,47,Week 47 - No Data,0.0,0h 0m,0.0
9996058.0,Alex MELLOY,48,Week 48 - No Data,0.0,0h 0m,0.0
9996058.0,Alex MELLOY,49,Week 49 - No Data,0.0,0h 0m,0.0
9996058.0,Alex MELLOY,50,Week 50 - No Data,0.0,0h 0m,0.0
9996058.0,Alex MELLOY,51,Activities for 16 Dec 2024 - 22 Dec 2024,8.8,0h 27m,0.0
9996058.0,Alex MELLOY,52,Week 52 - No Data,0.0,0h 0m,0.0
10206606.0,Liam CASHIN,45,Activities for 4 Nov 2024 - 10 Nov 2024,127.2,8h 58m,779.0
10206606.0,Liam CASHIN,46,Activities for 11 Nov 2024 - 17 Nov 2024,56.3,4h 10m,458.0
10206606.0,Liam CASHIN,47,Activities for 18 Nov 2024 - 24 Nov 2024,118.4,8h 14m,691.0
10206606.0,Liam CASHIN,48,Activities for 25 Nov 2024 - 1 Dec 2024,87.9,6h 12m,321.0
10206606.0,Liam CASHIN,49,Activities for 2 Dec 2024 - 8 Dec 2024,88.5,6h 22m,398.0
10206606.0,Liam CASHIN,50,Activities for 9 Dec 2024 - 15 Dec 2024,67.4,4h 45m,164.0
10206606.0,Liam CASHIN,51,Activities for 16 Dec 2024 - 22 Dec 2024,84.8,6h 14m,310.0
10206606.0,Liam CASHIN,52,Activities for 23 Dec 2024 - 29 Dec 2024,89.5,6h 25m,445.0
10609301.0,Lucy REID,45,Week 45 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,46,Week 46 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,47,Week 47 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,48,Week 48 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,49,Activities for 2 Dec 2024 - 8 Dec 2024,6.4,0h 36m,55.0
10609301.0,Lucy REID,50,Week 50 - No Data,0.0,0h 0m,0.0
10609301.0,Lucy REID,51,Activities for 16 Dec 2024 - 22 Dec 2024,5.9,0h 32m,59.0
10609301.0,Lucy REID,52,Week 52 - No Data,0.0,0h 0m,0.0
8483601.0,Yoann KOWAL,45,Activities for 4 Nov 2024 - 10 Nov 2024,196.3,14h 58m,556.0
8483601.0,Yoann KOWAL,46,Activities for 11 Nov 2024 - 17 Nov 2024,144.5,10h 50m,470.0
8483601.0,Yoann KOWAL,47,Activities for 18 Nov 2024 - 24 Nov 2024,120.1,9h 16m,390.0
8483601.0,Yoann KOWAL,48,Activities for 25 Nov 2024 - 1 Dec 2024,104.3,7h 15m,212.0
8483601.0,Yoann KOWAL,49,Activities for 2 Dec 2024 - 8 Dec 2024,39.2,1h 27m,501.0
8483601.0,Yoann KOWAL,50,Activities for 9 Dec 2024 - 15 Dec 2024,30.3,3h 18m,87.0
8483601.0,Yoann KOWAL,51,Activities for 16 Dec 2024 - 22 Dec 2024,40.8,3h 7m,171.0
8483601.0,Yoann KOWAL,52,Activities for 23 Dec 2024 - 29 Dec 2024,99.4,8h 6m,438.0
8483601.0,Yoann KOWAL,45,Activities for 4 Nov 2024 - 10 Nov 2024,196.3,14h 58m,556.0
8483601.0,Yoann KOWAL,46,Activities for 11 Nov 2024 - 17 Nov 2024,144.5,10h 50m,470.0
8483601.0,Yoann KOWAL,47,Activities for 18 Nov 2024 - 24 Nov 2024,120.1,9h 16m,390.0
8483601.0,Yoann KOWAL,48,Activities for 25 Nov 2024 - 1 Dec 2024,104.3,7h 15m,212.0
8483601.0,Yoann KOWAL,49,Activities for 2 Dec 2024 - 8 Dec 2024,39.2,1h 27m,501.0
8483601.0,Yoann KOWAL,50,Activities for 9 Dec 2024 - 15 Dec 2024,30.3,3h 18m,87.0
8483601.0,Yoann KOWAL,51,Activities for 16 Dec 2024 - 22 Dec 2024,40.8,3h 7m,171.0
8483601.0,Yoann KOWAL,52,Activities for 23 Dec 2024 - 29 Dec 2024,99.4,8h 6m,438.0
11747326.0,Tom ANDERSON,45,Activities for 4 Nov 2024 - 10 Nov 2024,162.8,11h 50m,884.0
11747326.0,Tom ANDERSON,46,Activities for 11 Nov 2024 - 17 Nov 2024,131.0,9h 12m,529.0
11747326.0,Tom ANDERSON,47,Activities for 18 Nov 2024 - 24 Nov 2024,77.2,5h 14m,432.0
11747326.0,Tom ANDERSON,48,Activities for 25 Nov 2024 - 1 Dec 2024,163.5,10h 15m,789.0
11747326.0,Tom ANDERSON,49,Activities for 2 Dec 2024 - 8 Dec 2024,124.2,8h 4m,400.0
11747326.0,Tom ANDERSON,50,Activities for 9 Dec 2024 - 15 Dec 2024,84.6,5h 32m,389.0
11747326.0,Tom ANDERSON,51,Activities for 16 Dec 2024 - 22 Dec 2024,139.3,9h 7m,824.0
11747326.0,Tom ANDERSON,52,Activities for 23 Dec 2024 - 29 Dec 2024,163.2,10h 38m,895.0
12012236.0,Kristine Eikrem ENGESET,45,Activities for 4 Nov 2024 - 10 Nov 2024,21.1,1h 10m,31.0
12012236.0,Kristine Eikrem ENGESET,46,Week 46 - No Data,0.0,0h 0m,0.0
12012236.0,Kristine Eikrem ENGESET,47,Activities for 18 Nov 2024 - 24 Nov 2024,27.4,2h 21m,200.0
12012236.0,Kristine Eikrem ENGESET,48,Activities for 25 Nov 2024 - 1 Dec 2024,41.5,2h 49m,121.0
12012236.0,Kristine Eikrem ENGESET,49,Activities for 2 Dec 2024 - 8 Dec 2024,27.3,1h 50m,139.0
12012236.0,Kristine Eikrem ENGESET,50,Week 50 - No Data,0.0,0h 0m,0.0
12012236.0,Kristine Eikrem ENGESET,51,Activities for 16 Dec 2024 - 22 Dec 2024,51.2,3h 40m,414.0
12012236.0,Kristine Eikrem ENGESET,52,Activities for 23 Dec 2024 - 29 Dec 2024,87.9,6h 14m,552.0
9559332.0,Brandon MILLER,45,Activities for 4 Nov 2024 - 10 Nov 2024,124.7,9h 33m,947.0
9559332.0,Brandon MILLER,46,Activities for 11 Nov 2024 - 17 Nov 2024,150.5,13h 25m,2292.0
9559332.0,Brandon MILLER,47,Activities for 18 Nov 2024 - 24 Nov 2024,123.3,10h 10m,546.0
9559332.0,Brandon MILLER,48,Activities for 25 Nov 2024 - 1 Dec 2024,112.3,10h 40m,355.0
9559332.0,Brandon MILLER,49,Activities for 2 Dec 2024 - 8 Dec 2024,36.1,3h 8m,179.0
9559332.0,Brandon MILLER,50,Activities for 9 Dec 2024 - 15 Dec 2024,116.1,9h 11m,443.0
9559332.0,Brandon MILLER,51,Week 51 - No Data,0.0,0h 0m,0.0
9559332.0,Brandon MILLER,52,Week 52 - No Data,0.0,0h 0m,0.0
10816005.0,Alexis MIELLET,45,Activities for 4 Nov 2024 - 10 Nov 2024,19.0,1h 12m,22.0
10816005.0,Alexis MIELLET,46,Activities for 11 Nov 2024 - 17 Nov 2024,8.0,0h 23m,94.0
10816005.0,Alexis MIELLET,47,Activities for 18 Nov 2024 - 24 Nov 2024,15.2,1h 1m,29.0
10816005.0,Alexis MIELLET,48,Activities for 3 Feb 2025 - 9 Feb 2025,12.2,0h 38m,3.0
10816005.0,Alexis MIELLET,49,Activities for 2 Dec 2024 - 8 Dec 2024,12.7,0h 44m,106.0
10816005.0,Alexis MIELLET,50,Activities for 9 Dec 2024 - 15 Dec 2024,20.7,1h 14m,88.0
10816005.0,Alexis MIELLET,51,Activities for 16 Dec 2024 - 22 Dec 2024,10.3,0h 43m,53.0
10816005.0,Alexis MIELLET,52,Activities for 23 Dec 2024 - 29 Dec 2024,39.3,2h 40m,284.0
8112897.0,Daniel ARCE,45,Week 45 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,46,Week 46 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,47,Week 47 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,48,Week 48 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,49,Week 49 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,50,Week 50 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,51,Week 51 - No Data,0.0,0h 0m,0.0
8112897.0,Daniel ARCE,52,Activities for 23 Dec 2024 - 29 Dec 2024,6.9,0h 42m,63.0
9389758.0,Florian LE PALLEC,45,Activities for 3 Feb 2025 - 9 Feb 2025,58.3,3h 59m,298.0
9389758.0,Florian LE PALLEC,46,Activities for 11 Nov 2024 - 17 Nov 2024,110.1,7h 24m,717.0
9389758.0,Florian LE PALLEC,47,Activities for 18 Nov 2024 - 24 Nov 2024,106.3,7h 22m,497.0
9389758.0,Florian LE PALLEC,48,Activities for 25 Nov 2024 - 1 Dec 2024,62.0,7h 43m,1648.0
9389758.0,Florian LE PALLEC,49,Activities for 2 Dec 2024 - 8 Dec 2024,40.2,2h 52m,185.0
9389758.0,Florian LE PALLEC,50,Activities for 9 Dec 2024 - 15 Dec 2024,60.7,4h 21m,242.0
9389758.0,Florian LE PALLEC,51,Week 51 - No Data,0.0,0h 0m,0.0
9389758.0,Florian LE PALLEC,52,Activities for 23 Dec 2024 - 29 Dec 2024,43.5,3h 1m,269.0
