Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
16448458.0,Sam GILMAN,49,Activities for 2 Dec 2024 - 8 Dec 2024,141.0,9h 46m,648.0
16448458.0,Sam GILMAN,50,Activities for 9 Dec 2024 - 15 Dec 2024,144.0,9h 40m,703.0
16448458.0,Sam GILMAN,51,Activities for 16 Dec 2024 - 22 Dec 2024,121.9,8h 12m,665.0
16448458.0,Sam GILMAN,52,Activities for 23 Dec 2024 - 29 Dec 2024,118.4,7h 54m,315.0
12805279.0,Lauren RYAN,45,Activities for 4 Nov 2024 - 10 Nov 2024,62.9,4h 9m,349.0
12805279.0,Lauren RYAN,46,Activities for 11 Nov 2024 - 17 Nov 2024,94.3,6h 49m,592.0
12805279.0,Lauren RYAN,47,Activities for 18 Nov 2024 - 24 Nov 2024,98.1,7h 10m,398.0
12805279.0,Lauren RYAN,48,Activities for 25 Nov 2024 - 1 Dec 2024,88.2,6h 28m,615.0
12805279.0,Lauren RYAN,49,Activities for 2 Dec 2024 - 8 Dec 2024,75.3,5h 26m,463.0
12805279.0,Lauren RYAN,50,Activities for 9 Dec 2024 - 15 Dec 2024,46.7,3h 14m,140.0
12805279.0,Lauren RYAN,51,Activities for 16 Dec 2024 - 22 Dec 2024,36.1,2h 30m,261.0
12805279.0,Lauren RYAN,52,Activities for 23 Dec 2024 - 29 Dec 2024,108.2,7h 52m,797.0
15305175.0,Mateusz BORKOWSKI,45,Week 45 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,46,Week 46 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,47,Week 47 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,48,Week 48 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,49,Week 49 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,50,Week 50 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,51,Week 51 - No Data,0.0,0h 0m,0.0
15305175.0,Mateusz BORKOWSKI,52,Week 52 - No Data,0.0,0h 0m,0.0
14187429.0,Arthur GERVAIS,45,Activities for 4 Nov 2024 - 10 Nov 2024,140.6,13h 37m,1562.0
14187429.0,Arthur GERVAIS,46,Activities for 11 Nov 2024 - 17 Nov 2024,107.9,7h 29m,160.0
14187429.0,Arthur GERVAIS,47,Activities for 18 Nov 2024 - 24 Nov 2024,164.2,15h 25m,1585.0
14187429.0,Arthur GERVAIS,48,Activities for 25 Nov 2024 - 1 Dec 2024,128.5,8h 55m,208.0
14187429.0,Arthur GERVAIS,49,Activities for 2 Dec 2024 - 8 Dec 2024,146.2,10h 0m,167.0
14187429.0,Arthur GERVAIS,50,Activities for 9 Dec 2024 - 15 Dec 2024,122.7,8h 27m,121.0
14187429.0,Arthur GERVAIS,51,Activities for 16 Dec 2024 - 22 Dec 2024,140.5,9h 44m,162.0
14187429.0,Arthur GERVAIS,52,Activities for 23 Dec 2024 - 29 Dec 2024,151.1,10h 17m,252.0
13065561.0,James WEST,45,Activities for 4 Nov 2024 - 10 Nov 2024,133.2,10h 7m,526.0
13065561.0,James WEST,46,Activities for 11 Nov 2024 - 17 Nov 2024,148.9,10h 27m,873.0
13065561.0,James WEST,47,Activities for 18 Nov 2024 - 24 Nov 2024,93.9,6h 56m,632.0
13065561.0,James WEST,48,Activities for 25 Nov 2024 - 1 Dec 2024,144.7,10h 29m,680.0
13065561.0,James WEST,49,Activities for 2 Dec 2024 - 8 Dec 2024,148.3,10h 34m,858.0
13065561.0,James WEST,50,Activities for 9 Dec 2024 - 15 Dec 2024,138.5,9h 59m,644.0
13065561.0,James WEST,51,Activities for 16 Dec 2024 - 22 Dec 2024,131.5,9h 48m,647.0
13065561.0,James WEST,52,Activities for 23 Dec 2024 - 29 Dec 2024,98.3,6h 46m,595.0
16604584.0,Laura NAGEL,45,Activities for 4 Nov 2024 - 10 Nov 2024,133.5,10h 8m,1311.0
16604584.0,Laura NAGEL,46,Activities for 11 Nov 2024 - 17 Nov 2024,106.7,8h 4m,755.0
16604584.0,Laura NAGEL,47,Activities for 18 Nov 2024 - 24 Nov 2024,117.8,9h 3m,718.0
16604584.0,Laura NAGEL,48,Activities for 25 Nov 2024 - 1 Dec 2024,121.7,9h 34m,1059.0
16604584.0,Laura NAGEL,49,Activities for 2 Dec 2024 - 8 Dec 2024,99.2,7h 31m,521.0
16604584.0,Laura NAGEL,50,Activities for 9 Dec 2024 - 15 Dec 2024,139.7,7h 54m,648.0
16604584.0,Laura NAGEL,51,Activities for 16 Dec 2024 - 22 Dec 2024,103.7,7h 50m,544.0
16604584.0,Laura NAGEL,52,Activities for 23 Dec 2024 - 29 Dec 2024,123.3,8h 57m,564.0
13506056.0,Samuel BARATA,45,Activities for 4 Nov 2024 - 10 Nov 2024,230.9,15h 14m,1940.0
13506056.0,Samuel BARATA,46,Activities for 11 Nov 2024 - 17 Nov 2024,227.8,15h 20m,1887.0
13506056.0,Samuel BARATA,47,Activities for 18 Nov 2024 - 24 Nov 2024,128.4,8h 49m,1227.0
13506056.0,Samuel BARATA,48,Activities for 3 Feb 2025 - 9 Feb 2025,39.9,2h 46m,218.0
13506056.0,Samuel BARATA,49,Activities for 2 Dec 2024 - 8 Dec 2024,126.3,8h 31m,738.0
13506056.0,Samuel BARATA,50,Activities for 9 Dec 2024 - 15 Dec 2024,179.5,12h 18m,965.0
13506056.0,Samuel BARATA,51,Activities for 16 Dec 2024 - 22 Dec 2024,177.9,12h 5m,728.0
13506056.0,Samuel BARATA,52,Activities for 23 Dec 2024 - 29 Dec 2024,180.8,11h 56m,727.0
15610170.0,Hannah NUTTALL,45,Week 45 - No Data,0.0,0h 0m,0.0
15610170.0,Hannah NUTTALL,46,Activities for 11 Nov 2024 - 17 Nov 2024,114.4,8h 12m,770.0
15610170.0,Hannah NUTTALL,47,Activities for 18 Nov 2024 - 24 Nov 2024,110.2,8h 11m,717.0
15610170.0,Hannah NUTTALL,48,Activities for 25 Nov 2024 - 1 Dec 2024,58.4,4h 17m,428.0
15610170.0,Hannah NUTTALL,49,Activities for 2 Dec 2024 - 8 Dec 2024,122.2,9h 20m,799.0
15610170.0,Hannah NUTTALL,50,Activities for 9 Dec 2024 - 15 Dec 2024,101.5,7h 24m,574.0
15610170.0,Hannah NUTTALL,51,Activities for 16 Dec 2024 - 22 Dec 2024,87.7,6h 27m,474.0
15610170.0,Hannah NUTTALL,52,Activities for 23 Dec 2024 - 29 Dec 2024,67.3,4h 50m,411.0
15124771.0,Annie RODENFELS,45,Activities for 4 Nov 2024 - 10 Nov 2024,153.1,10h 26m,620.0
15124771.0,Annie RODENFELS,46,Activities for 11 Nov 2024 - 17 Nov 2024,132.0,9h 14m,485.0
15124771.0,Annie RODENFELS,47,Activities for 18 Nov 2024 - 24 Nov 2024,123.5,8h 36m,573.0
15124771.0,Annie RODENFELS,48,Activities for 25 Nov 2024 - 1 Dec 2024,78.8,5h 27m,289.0
15124771.0,Annie RODENFELS,49,Activities for 2 Dec 2024 - 8 Dec 2024,92.8,6h 30m,297.0
15124771.0,Annie RODENFELS,50,Activities for 9 Dec 2024 - 15 Dec 2024,18.2,1h 23m,64.0
15124771.0,Annie RODENFELS,51,Activities for 16 Dec 2024 - 22 Dec 2024,84.1,6h 1m,261.0
15124771.0,Annie RODENFELS,52,Activities for 23 Dec 2024 - 29 Dec 2024,112.5,7h 54m,53.0
15697869.0,Joseph DENG,45,Week 45 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,46,Week 46 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,47,Week 47 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,48,Week 48 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,49,Week 49 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,50,Week 50 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,51,Week 51 - No Data,0.0,0h 0m,0.0
15697869.0,Joseph DENG,52,Week 52 - No Data,0.0,0h 0m,0.0
15124771.0,Annie RODENFELS,45,Activities for 4 Nov 2024 - 10 Nov 2024,153.1,10h 26m,620.0
15124771.0,Annie RODENFELS,46,Activities for 11 Nov 2024 - 17 Nov 2024,132.0,9h 14m,485.0
15124771.0,Annie RODENFELS,47,Activities for 18 Nov 2024 - 24 Nov 2024,123.5,8h 36m,573.0
15124771.0,Annie RODENFELS,48,Activities for 25 Nov 2024 - 1 Dec 2024,78.8,5h 27m,289.0
15124771.0,Annie RODENFELS,49,Activities for 2 Dec 2024 - 8 Dec 2024,92.8,6h 30m,297.0
15124771.0,Annie RODENFELS,50,Activities for 9 Dec 2024 - 15 Dec 2024,18.2,1h 23m,64.0
15124771.0,Annie RODENFELS,51,Activities for 16 Dec 2024 - 22 Dec 2024,84.1,6h 1m,261.0
15124771.0,Annie RODENFELS,52,Activities for 23 Dec 2024 - 29 Dec 2024,112.5,7h 54m,53.0
12805279.0,Lauren RYAN,45,Activities for 4 Nov 2024 - 10 Nov 2024,62.9,4h 9m,349.0
12805279.0,Lauren RYAN,46,Activities for 11 Nov 2024 - 17 Nov 2024,94.3,6h 49m,592.0
12805279.0,Lauren RYAN,47,Activities for 18 Nov 2024 - 24 Nov 2024,98.1,7h 10m,398.0
12805279.0,Lauren RYAN,48,Activities for 25 Nov 2024 - 1 Dec 2024,88.2,6h 28m,615.0
12805279.0,Lauren RYAN,49,Activities for 2 Dec 2024 - 8 Dec 2024,75.3,5h 26m,463.0
12805279.0,Lauren RYAN,50,Activities for 9 Dec 2024 - 15 Dec 2024,46.7,3h 14m,140.0
12805279.0,Lauren RYAN,51,Activities for 16 Dec 2024 - 22 Dec 2024,36.1,2h 30m,261.0
12805279.0,Lauren RYAN,52,Activities for 23 Dec 2024 - 29 Dec 2024,108.2,7h 52m,797.0
14003386.0,Emil DANIELSSON,45,Activities for 4 Nov 2024 - 10 Nov 2024,147.8,12h 47m,1570.0
14003386.0,Emil DANIELSSON,46,Activities for 11 Nov 2024 - 17 Nov 2024,154.4,13h 41m,832.0
14003386.0,Emil DANIELSSON,47,Activities for 18 Nov 2024 - 24 Nov 2024,159.8,12h 48m,989.0
14003386.0,Emil DANIELSSON,48,Activities for 25 Nov 2024 - 1 Dec 2024,86.5,7h 25m,512.0
14003386.0,Emil DANIELSSON,49,Activities for 2 Dec 2024 - 8 Dec 2024,153.4,12h 17m,1034.0
14003386.0,Emil DANIELSSON,50,Activities for 9 Dec 2024 - 15 Dec 2024,160.1,11h 47m,1202.0
14003386.0,Emil DANIELSSON,51,Activities for 16 Dec 2024 - 22 Dec 2024,153.6,11h 20m,496.0
14003386.0,Emil DANIELSSON,52,Activities for 23 Dec 2024 - 29 Dec 2024,149.5,10h 41m,333.0
13603477.0,Carmen GRAVES,45,Week 45 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,46,Week 46 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,47,Week 47 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,48,Week 48 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,49,Week 49 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,50,Week 50 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,51,Week 51 - No Data,0.0,0h 0m,0.0
13603477.0,Carmen GRAVES,52,Week 52 - No Data,0.0,0h 0m,0.0
13233183.0,James SEELIGER,45,Activities for 4 Nov 2024 - 10 Nov 2024,56.2,8h 46m,272.0
13233183.0,James SEELIGER,46,Activities for 11 Nov 2024 - 17 Nov 2024,60.4,6h 8m,269.0
13233183.0,James SEELIGER,47,Activities for 18 Nov 2024 - 24 Nov 2024,58.3,6h 18m,417.0
13233183.0,James SEELIGER,48,Week 48 - No Data,0.0,0h 0m,0.0
13233183.0,James SEELIGER,49,Activities for 2 Dec 2024 - 8 Dec 2024,73.6,6h 49m,462.0
13233183.0,James SEELIGER,50,Activities for 9 Dec 2024 - 15 Dec 2024,37.4,4h 31m,236.0
13233183.0,James SEELIGER,51,Activities for 16 Dec 2024 - 22 Dec 2024,65.1,5h 28m,307.0
13233183.0,James SEELIGER,52,Activities for 23 Dec 2024 - 29 Dec 2024,50.8,6h 7m,112.0
15124771.0,Annie RODENFELS,45,Activities for 4 Nov 2024 - 10 Nov 2024,153.1,10h 26m,620.0
15124771.0,Annie RODENFELS,46,Activities for 11 Nov 2024 - 17 Nov 2024,132.0,9h 14m,485.0
15124771.0,Annie RODENFELS,47,Activities for 18 Nov 2024 - 24 Nov 2024,123.5,8h 36m,573.0
15124771.0,Annie RODENFELS,48,Activities for 25 Nov 2024 - 1 Dec 2024,78.8,5h 27m,289.0
15124771.0,Annie RODENFELS,49,Activities for 2 Dec 2024 - 8 Dec 2024,92.8,6h 30m,297.0
15124771.0,Annie RODENFELS,50,Activities for 9 Dec 2024 - 15 Dec 2024,18.2,1h 23m,64.0
15124771.0,Annie RODENFELS,51,Activities for 16 Dec 2024 - 22 Dec 2024,84.1,6h 1m,261.0
15124771.0,Annie RODENFELS,52,Activities for 23 Dec 2024 - 29 Dec 2024,112.5,7h 54m,53.0
13279564.0,Kellyn TAYLOR,45,Activities for 4 Nov 2024 - 10 Nov 2024,21.4,1h 28m,321.0
13279564.0,Kellyn TAYLOR,46,Week 46 - No Data,0.0,0h 0m,0.0
13279564.0,Kellyn TAYLOR,47,Activities for 18 Nov 2024 - 24 Nov 2024,106.6,7h 56m,614.0
13279564.0,Kellyn TAYLOR,48,Activities for 25 Nov 2024 - 1 Dec 2024,113.2,8h 6m,805.0
13279564.0,Kellyn TAYLOR,49,Activities for 2 Dec 2024 - 8 Dec 2024,127.7,9h 16m,1026.0
13279564.0,Kellyn TAYLOR,50,Activities for 9 Dec 2024 - 15 Dec 2024,110.4,8h 3m,1292.0
13279564.0,Kellyn TAYLOR,51,Activities for 16 Dec 2024 - 22 Dec 2024,149.6,10h 49m,1237.0
13279564.0,Kellyn TAYLOR,52,Activities for 23 Dec 2024 - 29 Dec 2024,122.5,8h 58m,1023.0
14983457.0,Sondre Nordstad MOEN,45,Week 45 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,46,Week 46 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,47,Week 47 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,48,Activities for 25 Nov 2024 - 1 Dec 2024,42.4,2h 10m,92.0
14983457.0,Sondre Nordstad MOEN,49,Week 49 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,50,Week 50 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,51,Week 51 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,52,Week 52 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,45,Week 45 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,46,Week 46 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,47,Week 47 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,48,Week 48 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,49,Week 49 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,50,Week 50 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,51,Week 51 - No Data,0.0,0h 0m,0.0
17721663.0,Yaseen ABDALLA,52,Week 52 - No Data,0.0,0h 0m,0.0
13433736.0,Carina VILJOEN,45,Week 45 - No Data,0.0,0h 0m,0.0
13433736.0,Carina VILJOEN,46,Activities for 11 Nov 2024 - 17 Nov 2024,99.0,3h 52m,1342.0
13433736.0,Carina VILJOEN,47,Week 47 - No Data,0.0,0h 0m,0.0
13433736.0,Carina VILJOEN,48,Week 48 - No Data,0.0,0h 0m,0.0
13433736.0,Carina VILJOEN,49,Activities for 2 Dec 2024 - 8 Dec 2024,7.3,0h 46m,100.0
13433736.0,Carina VILJOEN,50,Week 50 - No Data,0.0,0h 0m,0.0
13433736.0,Carina VILJOEN,51,Activities for 16 Dec 2024 - 22 Dec 2024,7.8,0h 46m,41.0
13433736.0,Carina VILJOEN,52,Activities for 23 Dec 2024 - 29 Dec 2024,8.8,0h 53m,116.0
14983457.0,Sondre Nordstad MOEN,45,Week 45 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,46,Week 46 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,47,Week 47 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,48,Activities for 25 Nov 2024 - 1 Dec 2024,42.4,2h 10m,92.0
14983457.0,Sondre Nordstad MOEN,49,Week 49 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,50,Week 50 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,51,Week 51 - No Data,0.0,0h 0m,0.0
14983457.0,Sondre Nordstad MOEN,52,Week 52 - No Data,0.0,0h 0m,0.0
13279564.0,Kellyn TAYLOR,45,Activities for 4 Nov 2024 - 10 Nov 2024,21.4,1h 28m,321.0
13279564.0,Kellyn TAYLOR,46,Week 46 - No Data,0.0,0h 0m,0.0
13279564.0,Kellyn TAYLOR,47,Activities for 18 Nov 2024 - 24 Nov 2024,106.6,7h 56m,614.0
13279564.0,Kellyn TAYLOR,48,Activities for 25 Nov 2024 - 1 Dec 2024,113.2,8h 6m,805.0
13279564.0,Kellyn TAYLOR,49,Activities for 3 Feb 2025 - 9 Feb 2025,51.8,3h 42m,456.0
13279564.0,Kellyn TAYLOR,50,Activities for 9 Dec 2024 - 15 Dec 2024,110.4,8h 3m,1292.0
13279564.0,Kellyn TAYLOR,51,Activities for 16 Dec 2024 - 22 Dec 2024,149.6,10h 49m,1237.0
13279564.0,Kellyn TAYLOR,52,Activities for 23 Dec 2024 - 29 Dec 2024,122.5,8h 58m,1023.0
13279564.0,Kellyn TAYLOR,45,Activities for 4 Nov 2024 - 10 Nov 2024,21.4,1h 28m,321.0
13279564.0,Kellyn TAYLOR,46,Week 46 - No Data,0.0,0h 0m,0.0
13279564.0,Kellyn TAYLOR,47,Activities for 18 Nov 2024 - 24 Nov 2024,106.6,7h 56m,614.0
13279564.0,Kellyn TAYLOR,48,Activities for 25 Nov 2024 - 1 Dec 2024,113.2,8h 6m,805.0
13279564.0,Kellyn TAYLOR,49,Activities for 2 Dec 2024 - 8 Dec 2024,127.7,9h 16m,1026.0
13279564.0,Kellyn TAYLOR,50,Activities for 9 Dec 2024 - 15 Dec 2024,110.4,8h 3m,1292.0
13279564.0,Kellyn TAYLOR,51,Activities for 16 Dec 2024 - 22 Dec 2024,149.6,10h 49m,1237.0
13279564.0,Kellyn TAYLOR,52,Activities for 23 Dec 2024 - 29 Dec 2024,122.5,8h 58m,1023.0
17175025.0,Tai DINGER,45,Activities for 4 Nov 2024 - 10 Nov 2024,69.1,4h 42m,365.0
17175025.0,Tai DINGER,46,Activities for 11 Nov 2024 - 17 Nov 2024,74.0,5h 8m,198.0
17175025.0,Tai DINGER,47,Activities for 18 Nov 2024 - 24 Nov 2024,11.2,0h 46m,0.0
17175025.0,Tai DINGER,48,Activities for 25 Nov 2024 - 1 Dec 2024,107.4,7h 15m,553.0
17175025.0,Tai DINGER,49,Activities for 2 Dec 2024 - 8 Dec 2024,75.8,5h 17m,172.0
17175025.0,Tai DINGER,50,Activities for 9 Dec 2024 - 15 Dec 2024,63.5,4h 47m,181.0
17175025.0,Tai DINGER,51,Activities for 16 Dec 2024 - 22 Dec 2024,101.1,6h 50m,444.0
17175025.0,Tai DINGER,52,Activities for 23 Dec 2024 - 29 Dec 2024,111.9,8h 4m,723.0
17046618.0,Peter HERZOG,45,Week 45 - No Data,0.0,0h 0m,0.0
17046618.0,Peter HERZOG,46,Week 46 - No Data,0.0,0h 0m,0.0
17046618.0,Peter HERZOG,47,Week 47 - No Data,0.0,0h 0m,0.0
17046618.0,Peter HERZOG,48,Activities for 25 Nov 2024 - 1 Dec 2024,42.5,2h 12m,88.0
17046618.0,Peter HERZOG,49,Week 49 - No Data,0.0,0h 0m,0.0
17046618.0,Peter HERZOG,50,Week 50 - No Data,0.0,0h 0m,0.0
17046618.0,Peter HERZOG,51,Week 51 - No Data,0.0,0h 0m,0.0
17046618.0,Peter HERZOG,52,Week 52 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,45,Week 45 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,46,Activities for 11 Nov 2024 - 17 Nov 2024,24.0,1h 35m,158.0
17615116.0,Justin KENT,47,Week 47 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,48,Week 48 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,49,Week 49 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,50,Week 50 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,51,Week 51 - No Data,0.0,0h 0m,0.0
17615116.0,Justin KENT,52,Week 52 - No Data,0.0,0h 0m,0.0
17379874.0,Julia MAYER,45,Week 45 - No Data,0.0,0h 0m,0.0
17379874.0,Julia MAYER,46,Activities for 11 Nov 2024 - 17 Nov 2024,30.4,2h 17m,127.0
17379874.0,Julia MAYER,47,Week 47 - No Data,0.0,0h 0m,0.0
