Athlete ID,Name,Week Number,Date Range,Distance (km),Time,Elevation (m)
40799987.0,Allie BUCHALSKI,46,Activities for 11 Nov 2024 - 17 Nov 2024,114.2,8h 28m,503.0
40799987.0,Allie BUCHALSKI,47,Activities for 18 Nov 2024 - 24 Nov 2024,99.4,8h 20m,804.0
40799987.0,Allie BUCHALSKI,48,Activities for 25 Nov 2024 - 1 Dec 2024,92.0,7h 10m,687.0
40799987.0,Allie BUCHALSKI,49,Activities for 2 Dec 2024 - 8 Dec 2024,113.8,8h 57m,895.0
40799987.0,Allie BUCHALSKI,50,Activities for 9 Dec 2024 - 15 Dec 2024,100.0,8h 7m,411.0
40799987.0,Allie BUCHALSKI,51,Activities for 16 Dec 2024 - 22 Dec 2024,121.0,9h 34m,525.0
40799987.0,Allie BUCHALSKI,52,Activities for 23 Dec 2024 - 29 Dec 2024,98.9,8h 5m,491.0
38758598.0,Juliette THOMAS,45,Activities for 4 Nov 2024 - 10 Nov 2024,185.2,12h 25m,333.0
38758598.0,Juliette THOMAS,46,Activities for 11 Nov 2024 - 17 Nov 2024,7.0,0h 40m,89.0
38758598.0,Juliette THOMAS,47,Activities for 18 Nov 2024 - 24 Nov 2024,125.7,8h 55m,324.0
38758598.0,Juliette THOMAS,48,Activities for 25 Nov 2024 - 1 Dec 2024,94.0,8h 25m,126.0
38758598.0,Juliette THOMAS,49,Week 49 - No Data,0.0,0h 0m,0.0
38758598.0,Juliette THOMAS,50,Activities for 9 Dec 2024 - 15 Dec 2024,124.2,10h 2m,1000.0
38758598.0,Juliette THOMAS,51,Activities for 16 Dec 2024 - 22 Dec 2024,170.3,9h 48m,989.0
38758598.0,Juliette THOMAS,52,Activities for 23 Dec 2024 - 29 Dec 2024,130.4,13h 25m,524.0
48797626.0,Sarah MADELEINE,45,Activities for 4 Nov 2024 - 10 Nov 2024,109.3,9h 16m,316.0
48797626.0,Sarah MADELEINE,46,Activities for 11 Nov 2024 - 17 Nov 2024,79.8,6h 48m,82.0
48797626.0,Sarah MADELEINE,47,Activities for 18 Nov 2024 - 24 Nov 2024,80.1,7h 20m,277.0
48797626.0,Sarah MADELEINE,48,Activities for 25 Nov 2024 - 1 Dec 2024,94.5,7h 47m,292.0
48797626.0,Sarah MADELEINE,49,Activities for 2 Dec 2024 - 8 Dec 2024,91.4,7h 6m,225.0
48797626.0,Sarah MADELEINE,50,Activities for 9 Dec 2024 - 15 Dec 2024,94.3,7h 53m,56.0
48797626.0,Sarah MADELEINE,51,Activities for 16 Dec 2024 - 22 Dec 2024,108.0,8h 24m,106.0
48797626.0,Sarah MADELEINE,52,Activities for 23 Dec 2024 - 29 Dec 2024,114.0,8h 53m,172.0
46695698.0,William BATTERSHILL,45,Week 45 - No Data,0.0,0h 0m,0.0
46695698.0,William BATTERSHILL,46,Week 46 - No Data,0.0,0h 0m,0.0
46695698.0,William BATTERSHILL,47,Activities for 18 Nov 2024 - 24 Nov 2024,11.4,0h 25m,89.0
46695698.0,William BATTERSHILL,48,Week 48 - No Data,0.0,0h 0m,0.0
46695698.0,William BATTERSHILL,49,Week 49 - No Data,0.0,0h 0m,0.0
46695698.0,William BATTERSHILL,50,Week 50 - No Data,0.0,0h 0m,0.0
46695698.0,William BATTERSHILL,51,Week 51 - No Data,0.0,0h 0m,0.0
46695698.0,William BATTERSHILL,52,Week 52 - No Data,0.0,0h 0m,0.0
46492412.0,Alex PHILLIP,45,Activities for 4 Nov 2024 - 10 Nov 2024,1.0,0h 5m,12.0
46492412.0,Alex PHILLIP,46,Week 46 - No Data,0.0,0h 0m,0.0
46492412.0,Alex PHILLIP,47,Activities for 18 Nov 2024 - 24 Nov 2024,19.2,1h 43m,131.0
46492412.0,Alex PHILLIP,48,Week 48 - No Data,0.0,0h 0m,0.0
46492412.0,Alex PHILLIP,49,Activities for 2 Dec 2024 - 8 Dec 2024,4.8,0h 24m,71.0
46492412.0,Alex PHILLIP,50,Activities for 9 Dec 2024 - 15 Dec 2024,25.8,2h 18m,322.0
46492412.0,Alex PHILLIP,51,Activities for 16 Dec 2024 - 22 Dec 2024,4.8,0h 26m,70.0
46492412.0,Alex PHILLIP,52,Week 52 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,45,Week 45 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,46,Week 46 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,47,Week 47 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,48,Activities for 25 Nov 2024 - 1 Dec 2024,19.3,1h 13m,70.0
48545297.0,Parker WOLFE,49,Week 49 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,50,Week 50 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,51,Week 51 - No Data,0.0,0h 0m,0.0
48545297.0,Parker WOLFE,52,Week 52 - No Data,0.0,0h 0m,0.0
46880353.0,Casey COMBER,45,Activities for 4 Nov 2024 - 10 Nov 2024,141.0,9h 29m,979.0
46880353.0,Casey COMBER,46,Activities for 11 Nov 2024 - 17 Nov 2024,131.1,9h 7m,262.0
46880353.0,Casey COMBER,47,Activities for 18 Nov 2024 - 24 Nov 2024,105.9,7h 24m,391.0
46880353.0,Casey COMBER,48,Activities for 3 Feb 2025 - 9 Feb 2025,37.0,3h 13m,105.0
46880353.0,Casey COMBER,49,Activities for 2 Dec 2024 - 8 Dec 2024,99.5,6h 50m,632.0
46880353.0,Casey COMBER,50,Activities for 9 Dec 2024 - 15 Dec 2024,139.1,9h 35m,721.0
46880353.0,Casey COMBER,51,Activities for 16 Dec 2024 - 22 Dec 2024,120.5,8h 20m,528.0
46880353.0,Casey COMBER,52,Activities for 23 Dec 2024 - 29 Dec 2024,119.7,8h 45m,521.0
38758598.0,Juliette THOMAS,45,Activities for 4 Nov 2024 - 10 Nov 2024,185.2,12h 25m,333.0
38758598.0,Juliette THOMAS,46,Activities for 11 Nov 2024 - 17 Nov 2024,7.0,0h 40m,89.0
38758598.0,Juliette THOMAS,47,Activities for 18 Nov 2024 - 24 Nov 2024,125.7,8h 55m,324.0
38758598.0,Juliette THOMAS,48,Activities for 25 Nov 2024 - 1 Dec 2024,94.0,8h 25m,126.0
38758598.0,Juliette THOMAS,49,Week 49 - No Data,0.0,0h 0m,0.0
38758598.0,Juliette THOMAS,50,Activities for 9 Dec 2024 - 15 Dec 2024,124.2,10h 2m,1000.0
38758598.0,Juliette THOMAS,51,Activities for 16 Dec 2024 - 22 Dec 2024,170.3,9h 48m,989.0
38758598.0,Juliette THOMAS,52,Activities for 23 Dec 2024 - 29 Dec 2024,130.4,13h 25m,524.0
44196401.0,Mahadi ABDI ALI,45,Activities for 4 Nov 2024 - 10 Nov 2024,83.8,5h 55m,559.0
44196401.0,Mahadi ABDI ALI,46,Activities for 11 Nov 2024 - 17 Nov 2024,38.5,2h 24m,81.0
44196401.0,Mahadi ABDI ALI,47,Activities for 18 Nov 2024 - 24 Nov 2024,53.7,3h 57m,167.0
44196401.0,Mahadi ABDI ALI,48,Activities for 25 Nov 2024 - 1 Dec 2024,24.2,1h 40m,87.0
44196401.0,Mahadi ABDI ALI,49,Activities for 2 Dec 2024 - 8 Dec 2024,31.1,2h 9m,83.0
44196401.0,Mahadi ABDI ALI,50,Activities for 9 Dec 2024 - 15 Dec 2024,45.4,3h 11m,219.0
44196401.0,Mahadi ABDI ALI,51,Activities for 16 Dec 2024 - 22 Dec 2024,53.2,3h 54m,249.0
44196401.0,Mahadi ABDI ALI,52,Activities for 23 Dec 2024 - 29 Dec 2024,40.9,2h 59m,243.0
39397963.0,Kate CURRENT,45,Activities for 4 Nov 2024 - 10 Nov 2024,42.4,8h 4m,50.0
39397963.0,Kate CURRENT,46,Activities for 11 Nov 2024 - 17 Nov 2024,25.0,5h 54m,74.0
39397963.0,Kate CURRENT,47,Activities for 18 Nov 2024 - 24 Nov 2024,41.2,7h 33m,34.0
39397963.0,Kate CURRENT,48,Activities for 25 Nov 2024 - 1 Dec 2024,28.2,6h 14m,71.0
39397963.0,Kate CURRENT,49,Activities for 2 Dec 2024 - 8 Dec 2024,6.3,3h 33m,0.0
39397963.0,Kate CURRENT,50,Activities for 9 Dec 2024 - 15 Dec 2024,30.0,4h 46m,22.0
39397963.0,Kate CURRENT,51,Activities for 16 Dec 2024 - 22 Dec 2024,14.5,3h 37m,0.0
39397963.0,Kate CURRENT,52,Activities for 23 Dec 2024 - 29 Dec 2024,31.8,7h 22m,64.0
46801273.0,Hayley KITCHING,45,Activities for 4 Nov 2024 - 10 Nov 2024,59.8,5h 49m,600.0
46801273.0,Hayley KITCHING,46,Activities for 11 Nov 2024 - 17 Nov 2024,66.2,6h 19m,601.0
46801273.0,Hayley KITCHING,47,Activities for 18 Nov 2024 - 24 Nov 2024,73.6,6h 51m,495.0
46801273.0,Hayley KITCHING,48,Activities for 25 Nov 2024 - 1 Dec 2024,73.6,7h 1m,422.0
46801273.0,Hayley KITCHING,49,Activities for 2 Dec 2024 - 8 Dec 2024,68.7,6h 45m,345.0
46801273.0,Hayley KITCHING,50,Activities for 9 Dec 2024 - 15 Dec 2024,64.6,6h 27m,436.0
46801273.0,Hayley KITCHING,51,Activities for 16 Dec 2024 - 22 Dec 2024,46.9,5h 34m,229.0
46801273.0,Hayley KITCHING,52,Activities for 23 Dec 2024 - 29 Dec 2024,75.1,7h 36m,530.0
39092505.0,Romain LEGENDRE,45,Activities for 4 Nov 2024 - 10 Nov 2024,160.9,11h 0m,208.0
39092505.0,Romain LEGENDRE,46,Activities for 11 Nov 2024 - 17 Nov 2024,124.5,8h 28m,24.0
39092505.0,Romain LEGENDRE,47,Activities for 18 Nov 2024 - 24 Nov 2024,83.6,5h 35m,58.0
39092505.0,Romain LEGENDRE,48,Activities for 25 Nov 2024 - 1 Dec 2024,58.8,4h 49m,17.0
39092505.0,Romain LEGENDRE,49,Activities for 2 Dec 2024 - 8 Dec 2024,162.4,11h 26m,235.0
39092505.0,Romain LEGENDRE,50,Activities for 9 Dec 2024 - 15 Dec 2024,180.4,12h 7m,718.0
39092505.0,Romain LEGENDRE,51,Activities for 16 Dec 2024 - 22 Dec 2024,199.1,12h 37m,1075.0
39092505.0,Romain LEGENDRE,52,Activities for 23 Dec 2024 - 29 Dec 2024,183.5,11h 50m,1394.0
44196401.0,Mahadi ABDI ALI,45,Activities for 4 Nov 2024 - 10 Nov 2024,83.8,5h 55m,559.0
44196401.0,Mahadi ABDI ALI,46,Activities for 11 Nov 2024 - 17 Nov 2024,38.5,2h 24m,81.0
44196401.0,Mahadi ABDI ALI,47,Activities for 18 Nov 2024 - 24 Nov 2024,53.7,3h 57m,167.0
44196401.0,Mahadi ABDI ALI,48,Activities for 25 Nov 2024 - 1 Dec 2024,24.2,1h 40m,87.0
44196401.0,Mahadi ABDI ALI,49,Activities for 2 Dec 2024 - 8 Dec 2024,31.1,2h 9m,83.0
44196401.0,Mahadi ABDI ALI,50,Activities for 9 Dec 2024 - 15 Dec 2024,45.4,3h 11m,219.0
44196401.0,Mahadi ABDI ALI,51,Activities for 16 Dec 2024 - 22 Dec 2024,53.2,3h 54m,249.0
44196401.0,Mahadi ABDI ALI,52,Activities for 23 Dec 2024 - 29 Dec 2024,40.9,2h 59m,243.0
40390930.0,Sean DOLAN,45,Activities for 4 Nov 2024 - 10 Nov 2024,113.0,8h 27m,534.0
40390930.0,Sean DOLAN,46,Activities for 11 Nov 2024 - 17 Nov 2024,113.8,8h 13m,398.0
40390930.0,Sean DOLAN,47,Activities for 18 Nov 2024 - 24 Nov 2024,100.7,7h 39m,210.0
40390930.0,Sean DOLAN,48,Activities for 25 Nov 2024 - 1 Dec 2024,90.8,7h 54m,325.0
40390930.0,Sean DOLAN,49,Activities for 2 Dec 2024 - 8 Dec 2024,104.1,8h 16m,392.0
40390930.0,Sean DOLAN,50,Activities for 9 Dec 2024 - 15 Dec 2024,105.0,7h 24m,676.0
40390930.0,Sean DOLAN,51,Activities for 16 Dec 2024 - 22 Dec 2024,112.7,7h 50m,444.0
40390930.0,Sean DOLAN,52,Activities for 23 Dec 2024 - 29 Dec 2024,81.1,5h 39m,242.0
40483545.0,Matthew RICHTMAN,45,Activities for 4 Nov 2024 - 10 Nov 2024,80.6,6h 9m,405.0
40483545.0,Matthew RICHTMAN,46,Activities for 11 Nov 2024 - 17 Nov 2024,82.4,8h 9m,575.0
40483545.0,Matthew RICHTMAN,47,Activities for 18 Nov 2024 - 24 Nov 2024,114.4,8h 24m,726.0
40483545.0,Matthew RICHTMAN,48,Activities for 25 Nov 2024 - 1 Dec 2024,137.7,10h 8m,795.0
40483545.0,Matthew RICHTMAN,49,Activities for 2 Dec 2024 - 8 Dec 2024,137.7,10h 7m,1105.0
40483545.0,Matthew RICHTMAN,50,Activities for 9 Dec 2024 - 15 Dec 2024,160.9,11h 49m,958.0
40483545.0,Matthew RICHTMAN,51,Activities for 16 Dec 2024 - 22 Dec 2024,132.1,9h 48m,775.0
40483545.0,Matthew RICHTMAN,52,Activities for 23 Dec 2024 - 29 Dec 2024,153.0,11h 35m,1039.0
40310033.0,Cristhian ZAMORA,45,Activities for 4 Nov 2024 - 10 Nov 2024,68.0,4h 10m,170.0
40310033.0,Cristhian ZAMORA,46,Activities for 11 Nov 2024 - 17 Nov 2024,26.5,1h 24m,2.0
40310033.0,Cristhian ZAMORA,47,Activities for 18 Nov 2024 - 24 Nov 2024,48.4,3h 5m,51.0
40310033.0,Cristhian ZAMORA,48,Activities for 25 Nov 2024 - 1 Dec 2024,42.7,2h 9m,40.0
40310033.0,Cristhian ZAMORA,49,Week 49 - No Data,0.0,0h 0m,0.0
40310033.0,Cristhian ZAMORA,50,Week 50 - No Data,0.0,0h 0m,0.0
40310033.0,Cristhian ZAMORA,51,Week 51 - No Data,0.0,0h 0m,0.0
40310033.0,Cristhian ZAMORA,52,Week 52 - No Data,0.0,0h 0m,0.0
45191607.0,Thomas PIQUART,45,Activities for 4 Nov 2024 - 10 Nov 2024,82.2,5h 54m,550.0
45191607.0,Thomas PIQUART,46,Activities for 11 Nov 2024 - 17 Nov 2024,90.9,6h 13m,570.0
45191607.0,Thomas PIQUART,47,Activities for 18 Nov 2024 - 24 Nov 2024,114.8,8h 36m,822.0
45191607.0,Thomas PIQUART,48,Activities for 25 Nov 2024 - 1 Dec 2024,86.4,6h 27m,516.0
45191607.0,Thomas PIQUART,49,Activities for 2 Dec 2024 - 8 Dec 2024,77.5,5h 47m,630.0
45191607.0,Thomas PIQUART,50,Activities for 9 Dec 2024 - 15 Dec 2024,86.8,6h 10m,636.0
45191607.0,Thomas PIQUART,51,Activities for 16 Dec 2024 - 22 Dec 2024,65.1,4h 51m,431.0
45191607.0,Thomas PIQUART,52,Activities for 23 Dec 2024 - 29 Dec 2024,101.5,7h 0m,741.0
48696680.0,Quentin TISON,45,Week 45 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,46,Week 46 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,47,Week 47 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,48,Week 48 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,49,Week 49 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,50,Week 50 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,51,Week 51 - No Data,0.0,0h 0m,0.0
48696680.0,Quentin TISON,52,Week 52 - No Data,0.0,0h 0m,0.0
46492412.0,Alex PHILLIP,45,Activities for 4 Nov 2024 - 10 Nov 2024,1.0,0h 5m,12.0
46492412.0,Alex PHILLIP,46,Week 46 - No Data,0.0,0h 0m,0.0
46492412.0,Alex PHILLIP,47,Activities for 18 Nov 2024 - 24 Nov 2024,19.2,1h 43m,131.0
46492412.0,Alex PHILLIP,48,Week 48 - No Data,0.0,0h 0m,0.0
46492412.0,Alex PHILLIP,49,Activities for 2 Dec 2024 - 8 Dec 2024,4.8,0h 24m,71.0
46492412.0,Alex PHILLIP,50,Activities for 9 Dec 2024 - 15 Dec 2024,25.8,2h 18m,322.0
46492412.0,Alex PHILLIP,51,Activities for 16 Dec 2024 - 22 Dec 2024,4.8,0h 26m,70.0
46492412.0,Alex PHILLIP,52,Week 52 - No Data,0.0,0h 0m,0.0
40048824.0,Morgan PEARSON,45,Week 45 - No Data,0.0,0h 0m,0.0
40048824.0,Morgan PEARSON,46,Activities for 11 Nov 2024 - 17 Nov 2024,26.1,1h 36m,39.0
40048824.0,Morgan PEARSON,47,Activities for 18 Nov 2024 - 24 Nov 2024,27.8,1h 42m,84.0
40048824.0,Morgan PEARSON,48,Activities for 25 Nov 2024 - 1 Dec 2024,16.0,0h 49m,0.0
40048824.0,Morgan PEARSON,49,Activities for 2 Dec 2024 - 8 Dec 2024,20.2,1h 38m,157.0
40048824.0,Morgan PEARSON,50,Week 50 - No Data,0.0,0h 0m,0.0
40048824.0,Morgan PEARSON,51,Activities for 16 Dec 2024 - 22 Dec 2024,15.1,0h 54m,44.0
40048824.0,Morgan PEARSON,52,Activities for 23 Dec 2024 - 29 Dec 2024,53.3,1h 32m,411.0
47231766.0,Ignacio ERARIO,45,Activities for 4 Nov 2024 - 10 Nov 2024,175.0,13h 38m,953.0
47231766.0,Ignacio ERARIO,46,Activities for 11 Nov 2024 - 17 Nov 2024,103.9,9h 26m,301.0
47231766.0,Ignacio ERARIO,47,Activities for 18 Nov 2024 - 24 Nov 2024,179.7,15h 50m,839.0
47231766.0,Ignacio ERARIO,48,Activities for 25 Nov 2024 - 1 Dec 2024,185.1,15h 50m,964.0
47231766.0,Ignacio ERARIO,49,Activities for 2 Dec 2024 - 8 Dec 2024,190.0,16h 45m,867.0
47231766.0,Ignacio ERARIO,50,Activities for 9 Dec 2024 - 15 Dec 2024,194.9,17h 50m,800.0
47231766.0,Ignacio ERARIO,51,Activities for 16 Dec 2024 - 22 Dec 2024,65.1,5h 7m,349.0
47231766.0,Ignacio ERARIO,52,Activities for 23 Dec 2024 - 29 Dec 2024,193.5,14h 41m,891.0
44331112.0,Yusuke NISHIYAMA,45,Week 45 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,46,Week 46 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,47,Week 47 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,48,Week 48 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,49,Week 49 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,50,Week 50 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,51,Week 51 - No Data,0.0,0h 0m,0.0
44331112.0,Yusuke NISHIYAMA,52,Week 52 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,45,Week 45 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,46,Week 46 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,47,Week 47 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,48,Week 48 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,49,Week 49 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,50,Week 50 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,51,Week 51 - No Data,0.0,0h 0m,0.0
40806845.0,Mariska PAREWYCK,52,Week 52 - No Data,0.0,0h 0m,0.0
43503052.0,Benjamin ALLEN,45,Activities for 4 Nov 2024 - 10 Nov 2024,134.1,10h 54m,342.0
43503052.0,Benjamin ALLEN,46,Activities for 11 Nov 2024 - 17 Nov 2024,147.2,11h 43m,605.0
43503052.0,Benjamin ALLEN,47,Activities for 18 Nov 2024 - 24 Nov 2024,143.0,11h 1m,831.0
43503052.0,Benjamin ALLEN,48,Activities for 25 Nov 2024 - 1 Dec 2024,134.0,10h 4m,801.0
43503052.0,Benjamin ALLEN,49,Activities for 2 Dec 2024 - 8 Dec 2024,156.2,11h 32m,919.0
43503052.0,Benjamin ALLEN,50,Activities for 9 Dec 2024 - 15 Dec 2024,154.4,11h 56m,935.0
43503052.0,Benjamin ALLEN,51,Activities for 16 Dec 2024 - 22 Dec 2024,158.3,12h 2m,1043.0
43503052.0,Benjamin ALLEN,52,Activities for 23 Dec 2024 - 29 Dec 2024,129.7,11h 13m,447.0
46128288.0,Jack LUNN,45,Activities for 4 Nov 2024 - 10 Nov 2024,18.5,2h 52m,16.0
46128288.0,Jack LUNN,46,Activities for 11 Nov 2024 - 17 Nov 2024,32.9,2h 35m,236.0
46128288.0,Jack LUNN,47,Activities for 18 Nov 2024 - 24 Nov 2024,69.2,6h 37m,454.0
46128288.0,Jack LUNN,48,Activities for 25 Nov 2024 - 1 Dec 2024,70.8,6h 56m,448.0
46128288.0,Jack LUNN,49,Activities for 2 Dec 2024 - 8 Dec 2024,66.8,6h 27m,307.0
46128288.0,Jack LUNN,50,Activities for 9 Dec 2024 - 15 Dec 2024,47.6,4h 17m,148.0
46128288.0,Jack LUNN,51,Activities for 16 Dec 2024 - 22 Dec 2024,77.2,6h 36m,437.0
46128288.0,Jack LUNN,52,Activities for 23 Dec 2024 - 29 Dec 2024,42.9,3h 43m,178.0
43853389.0,Roxane CLEPPE,45,Activities for 4 Nov 2024 - 10 Nov 2024,120.9,9h 13m,408.0
