,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,89673875,Olivia Baker,12239044155,Afternoon Run,Mitch Lowe,2024-08-25 13:27:41+00:00,2062,Run,"Stellenbosch Local Municipality, RSA",3.15,9.3,29m 17s
1,89673875,Olivia Baker,12219684941,Morning run to Post Card Cafe,Mitch Lowe Ryan Jenkins,2024-08-23 06:11:02+00:00,2122,Run,"Stellenbosch Local Municipality, RSA",3.36,9.33,31m 23s
2,89673875,Olivia Baker,12214256277,Afternoon Padel,Mitch Lowe,2024-08-22 14:08:45+00:00,3087,Workout,,51.0,,332 Cal
3,89673875,Olivia Baker,12213770074,Afternoon Run with Murray,,2024-08-22 12:55:45+00:00,2280,Run,"Stellenbosch Local Municipality, RSA",3.22,9.07,29m 13s
4,89673875,Olivia Baker,12295609279,Morning Run,,2024-09-01 08:00:30+00:00,3223,Run,"Stellenbosch Local Municipality, RSA",4.4,9.47,41m 41s
5,89673875,Olivia Baker,12279382895,Morning Run to Post Card and back,Mitch Lowe Erin Lowe Ryan Jenkins,2024-08-30 06:52:33+00:00,7552,Run,"Stellenbosch Local Municipality, RSA",9.34,8.93,1h 23m
6,89673875,Olivia Baker,12270318434,Stair Climber,,2024-08-29 05:29:34+00:00,1989,Workout,,33.0,,356 Cal
7,89673875,Olivia Baker,12264919954,Afternoon Run,,2024-08-28 14:16:58+00:00,2268,Run,"Stellenbosch Local Municipality, RSA",3.79,8.75,33m 13s
8,89673875,Olivia Baker,12263962187,Stair Climber,,2024-08-28 11:51:19+00:00,2370,Workout,,39.0,,371 Cal
9,89673875,Olivia Baker,12263960295,Run to the gym,,2024-08-28 11:13:18+00:00,1566,Run,"Stellenbosch Local Municipality, RSA",1.25,9.15,11m 26s
10,89673875,Olivia Baker,12261718799,Evening cycle at the gym,,2024-08-27 16:29:05+00:00,2001,Workout,,33.0,,337 Cal
11,89673875,Olivia Baker,12261717792,Run to the gym,,2024-08-27 16:09:13+00:00,718,Run,"Stellenbosch Local Municipality, RSA",1.3,9.0,11m 44s
12,89673875,Olivia Baker,12338830149,Slow morning run to Post Card,,2024-09-06 07:07:56+00:00,2425,Run,"Stellenbosch Local Municipality, RSA",3.19,,304 ft
13,89673875,Olivia Baker,12334367989,Afternoon Tennis,Mitch Lowe,2024-09-05 15:48:56+00:00,1710,Workout,,28.0,,202 Cal
