,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,74338147,Erin Strzelecki,10512710596,Morning Run,,2024-01-07 13:49:51+00:00,5297,Run,"Saint Johns County, USA",12.0,6.77,1h 21m
1,74338147,Erin Strzelecki,10506976439,Lunch Run,,2024-01-06 16:20:40+00:00,2846,Run,"Saint Johns County, USA",6.0,7.52,45m 6s
2,74338147,Erin Strzelecki,10499801141,Lunch Run,,2024-01-05 16:33:03+00:00,527,Run,"Saint Johns County, USA",1.0,7.97,8m 1s
3,74338147,Erin Strzelecki,10499799691,Lunch Run,,2024-01-05 16:15:28+00:00,667,Run,"Saint Johns County, USA",2.0,5.53,11m 7s
4,74338147,Erin Strzelecki,10499798579,Lunch Run,,2024-01-05 16:02:03+00:00,680,Run,"Saint Johns County, USA",2.0,5.65,11m 20s
5,74338147,Erin Strzelecki,10499797504,Morning Run,,2024-01-05 15:47:58+00:00,791,Run,"Saint Johns County, USA",1.09,6.58,7m 14s
6,74338147,Erin Strzelecki,10499796559,Morning Run,,2024-01-05 15:11:16+00:00,1502,Run,"Saint Johns County, USA",2.93,7.42,21m 49s
7,74338147,Erin Strzelecki,10499794699,Morning Run,,2024-01-04 14:22:35+00:00,2936,Run,"Saint Johns County, USA",5.99,7.23,43m 21s
8,74338147,Erin Strzelecki,10486229062,Morning Run,,2024-01-03 14:27:51+00:00,2858,Run,"Saint Johns County, USA",6.0,7.68,46m 10s
9,74338147,Erin Strzelecki,10479953737,Morning Run,,2024-01-02 15:37:19+00:00,942,Run,"Jacksonville, USA",1.99,7.8,15m 35s
10,74338147,Erin Strzelecki,10479850218,Morning Run,,2024-01-02 15:01:48+00:00,1625,Run,"Jacksonville, USA",3.97,6.6,26m 14s
11,74338147,Erin Strzelecki,10479845178,Morning Run,,2024-01-02 14:14:43+00:00,1788,Run,"Jacksonville, USA",2.98,7.53,22m 30s
12,74338147,Erin Strzelecki,10475161732,Lunch Run,,2024-01-01 17:00:14+00:00,4517,Run,"Jacksonville, USA",8.01,7.6,1h 0m
13,74338147,Erin Strzelecki,10551207342,Morning Run,,2024-01-13 15:07:45+00:00,2557,Run,"Saint Johns County, USA",4.6,7.48,34m 24s
14,74338147,Erin Strzelecki,10547057282,Afternoon Run,,2024-01-12 18:14:42+00:00,782,Run,"Saint Johns County, USA",1.2,7.63,9m 11s
15,74338147,Erin Strzelecki,10547056818,Lunch Run,,2024-01-12 17:32:20+00:00,2279,Run,"Saint Johns County, USA",6.27,6.0,37m 41s
16,74338147,Erin Strzelecki,10547055343,Lunch Run,,2024-01-12 16:58:49+00:00,1569,Run,"Saint Johns County, USA",2.5,7.35,18m 27s
17,74338147,Erin Strzelecki,10538364007,Lunch Run,,2024-01-11 16:08:35+00:00,417,Run,"Saint Johns County, USA",0.9,7.62,6m 53s
18,74338147,Erin Strzelecki,10538362967,Lunch Run,,2024-01-11 16:01:08+00:00,373,Run,"Saint Johns County, USA",0.94,6.43,6m 4s
19,74338147,Erin Strzelecki,10538362134,Morning Run,,2024-01-11 15:12:25+00:00,2360,Run,"Saint Johns County, USA",5.02,7.37,37m 0s
20,74338147,Erin Strzelecki,10531560938,Morning Run,,2024-01-10 14:49:17+00:00,3401,Run,"Saint Johns County, USA",6.0,7.57,45m 24s
21,74338147,Erin Strzelecki,10525143886,Morning Run,,2024-01-09 15:43:57+00:00,1537,Run,"Saint Augustine Beach, USA",2.95,7.83,23m 6s
22,74338147,Erin Strzelecki,10525143159,Morning Run,,2024-01-09 15:19:09+00:00,1388,Run,"Saint Augustine Beach, USA",3.59,6.4,23m 0s
23,74338147,Erin Strzelecki,10525137106,Morning Run,,2024-01-09 14:43:06+00:00,1578,Run,"Saint Johns County, USA",3.0,7.62,22m 54s
24,74338147,Erin Strzelecki,10603799547,Lunch Run,,2024-01-21 17:08:56+00:00,5363,Run,"Saint Joseph County, USA",11.69,7.05,1h 22m
25,74338147,Erin Strzelecki,10596782089,Afternoon Run,,2024-01-20 18:32:58+00:00,1975,Run,"Saint Joseph County, USA",4.01,8.2,32m 52s
26,74338147,Erin Strzelecki,10596237214,Lunch Run,,2024-01-20 17:11:06+00:00,967,Run,,2.0,8.05,16m 7s
27,74338147,Erin Strzelecki,10595660614,Afternoon Run,,2024-01-19 21:57:56+00:00,249,Run,"Saint Joseph County, USA",0.46,8.72,4m 3s
28,74338147,Erin Strzelecki,10595659567,Afternoon Run,,2024-01-19 21:42:00+00:00,227,Run,"Saint Joseph County, USA",0.49,7.08,3m 32s
