,Athlete ID,Athlete Name,Activity ID,Activity Name,Description,Start Date,Elapsed Time,Type,Location,Distance (mi),Pace (min/mi),Time
0,26188193,Mykola Nyzhnyk,10512563956,Treadmill ER,"10k - 4:30/km
5k - 4:00/km",2024-01-07 13:48:32+00:00,4403,Run,,9.32,6.97,1h 5m
1,26188193,Mykola Nyzhnyk,10503332908,Treadmill MR,,2024-01-06 08:27:54+00:00,4051,Run,,9.32,7.25,1h 7m
2,26188193,Mykola Nyzhnyk,10484156021,MR,,2024-01-03 07:47:45+00:00,4384,Run,"Броварська міська громада, Ukraine",9.37,7.45,1h 9m
3,26188193,Mykola Nyzhnyk,10474054812,new year first run,,2024-01-01 14:09:50+00:00,4004,Run,"Броварська міська громада, Ukraine",9.3,6.98,1h 5m
4,26188193,Mykola Nyzhnyk,10555655627,MR,,2024-01-14 07:11:23+00:00,4899,Run,"Хрещатий парк, Ukraine",12.11,6.5,1h 18m
5,26188193,Mykola Nyzhnyk,10542384170,TREADMILL MR,,2024-01-12 08:31:47+00:00,4800,Run,,12.42,6.43,1h 20m
6,26188193,Mykola Nyzhnyk,10536081884,Treadmill MR,,2024-01-11 08:25:07+00:00,3600,Run,,9.32,6.43,1h 0m
7,26188193,Mykola Nyzhnyk,10524870475,TREADMILL ER,,2024-01-09 14:37:34+00:00,2700,Run,,6.21,7.25,45m 0s
8,26188193,Mykola Nyzhnyk,10522284734,Cool down,,2024-01-09 06:05:46+00:00,928,Run,,1.81,8.52,15m 28s
9,26188193,Mykola Nyzhnyk,10522284533,2 sets 10x300m(~52’’) / 100m(1’),,2024-01-09 05:25:00+00:00,2415,Run,,5.35,7.52,40m 15s
10,26188193,Mykola Nyzhnyk,10522284154,Warm up,,2024-01-09 04:49:11+00:00,1351,Run,,2.49,9.03,22m 31s
11,26188193,Mykola Nyzhnyk,10516588169,TREADMILL MR,,2024-01-08 08:06:52+00:00,3813,Run,,9.32,6.43,1h 0m
12,26188193,Mykola Nyzhnyk,10581055213,Long on Treadmill,"10k - 4:20/km
10k - 4:00/km",2024-01-18 08:57:59+00:00,5067,Run,,12.42,6.7,1h 23m
13,26188193,Mykola Nyzhnyk,10576725834,TREADMILL ER,,2024-01-17 15:35:06+00:00,2661,Run,,6.21,6.97,43m 20s
14,26188193,Mykola Nyzhnyk,10574667654,Cool down,,2024-01-17 08:17:05+00:00,507,Run,,1.37,6.15,8m 27s
15,26188193,Mykola Nyzhnyk,10574667683,20х400m(71-73’’) / 30’’(passive),,2024-01-17 07:38:11+00:00,2111,Run,,5.76,6.1,35m 11s
16,26188193,Mykola Nyzhnyk,10574667517,Warm up,,2024-01-17 07:10:43+00:00,970,Run,,2.46,6.55,16m 10s
17,26188193,Mykola Nyzhnyk,10568157379,TREADMILL MR,,2024-01-16 08:47:23+00:00,3841,Run,,9.94,6.43,1h 4m
18,26188193,Mykola Nyzhnyk,10563877283,TREADMILL ER,,2024-01-15 15:49:43+00:00,2601,Run,,6.21,6.98,43m 21s
19,26188193,Mykola Nyzhnyk,10562596292,TREADMILL,,2024-01-15 09:31:00+00:00,2600,Run,,6.21,6.97,43m 20s
20,26188193,Mykola Nyzhnyk,10648467813,ER,,2024-01-28 15:15:54+00:00,3341,Run,"Броварська міська громада, Ukraine",7.0,7.53,52m 44s
21,26188193,Mykola Nyzhnyk,10640850844,ER,,2024-01-27 15:20:24+00:00,2289,Run,"Броварська міська громада, Ukraine",4.97,7.38,36m 45s
22,26188193,Mykola Nyzhnyk,10637171744,Easy long,,2024-01-27 06:09:12+00:00,5200,Run,"Kyiv, Ukraine",12.65,6.7,1h 24m
23,26188193,Mykola Nyzhnyk,10631635056,MR,,2024-01-26 07:33:17+00:00,4112,Run,"Броварська міська громада, Ukraine",9.47,7.02,1h 6m
24,26188193,Mykola Nyzhnyk,10627341479,ER,,2024-01-25 14:41:44+00:00,3957,Run,"Броварська міська громада, Ukraine",8.7,7.12,1h 1m
25,26188193,Mykola Nyzhnyk,10621087297,ER,,2024-01-24 15:42:14+00:00,2825,Run,"Броварська міська громада, Ukraine",6.28,7.45,46m 49s
26,26188193,Mykola Nyzhnyk,10618457488,CD 3k,,2024-01-24 07:32:19+00:00,932,Run,,1.41,10.97,15m 32s
27,26188193,Mykola Nyzhnyk,10618396475,6х2km / 200m(90’’),"6:28.3 -> 6:27.3 -> 6:24.7 
6:24.6 -> 6:25.2 -> 6:23.4",2024-01-24 06:41:55+00:00,2834,Run,,8.33,5.67,47m 14s
28,26188193,Mykola Nyzhnyk,10618210155,WUP 4k,,2024-01-24 06:10:52+00:00,1180,Run,,2.26,8.67,19m 40s
29,26188193,Mykola Nyzhnyk,10612029523,Treadmill MR,,2024-01-23 08:00:44+00:00,2691,Run,,6.21,6.97,43m 20s
30,26188193,Mykola Nyzhnyk,10606387752,TREADMILL MR,,2024-01-22 09:33:58+00:00,3318,Run,,7.45,7.0,52m 10s
31,26188193,Mykola Nyzhnyk,10689318445,TREADMILL,"Крайню роботку важко бігалось бо захворів, поки після неї доїхав додому то вже мав температуру і довелось відлежатися.

Але вже потихеньку можна трусити.",2024-02-03 16:33:35+00:00,4209,Run,,9.32,7.25,1h 7m
32,26188193,Mykola Nyzhnyk,10675362007,4K - 3:30/km - L - 2.0,Розкатив лактат після 400м,2024-02-01 16:01:28+00:00,838,Run,,2.48,5.62,13m 58s
33,26188193,Mykola Nyzhnyk,10675362008,10х400m / 200m,"1:09.1 -> 1:08.4 -> 1:09.3 -> 1:08.8 -> 1:07.9
1:08.9 -> 1:08.3 -> 1:09.1 -> 1:08.8 -> 1:08.6
L - 7.1
Важко с-ка",2024-02-01 15:36:17+00:00,1481,Run,,3.72,6.62,24m 41s
34,26188193,Mykola Nyzhnyk,10675361903,WUP,,2024-02-01 15:12:53+00:00,750,Run,,1.86,6.7,12m 30s
35,26188193,Mykola Nyzhnyk,10672645183,MR,,2024-02-01 07:40:32+00:00,2895,Run,"Броварська міська громада, Ukraine",6.28,7.68,48m 15s
36,26188193,Mykola Nyzhnyk,10665858038,катка,,2024-01-31 07:10:24+00:00,4818,Run,"Kyiv, Ukraine",12.43,6.45,1h 20m
37,26188193,Mykola Nyzhnyk,10661523161,TREADMILL ER,,2024-01-30 15:27:53+00:00,2601,Run,,6.21,6.98,43m 21s
38,26188193,Mykola Nyzhnyk,10658377113,CD,,2024-01-30 07:22:04+00:00,576,Run,,0.96,9.97,9m 36s
39,26188193,Mykola Nyzhnyk,10658330207,8х1km / 100m(1’),"3:12.8 -> 3:11.4 -> 3:12.1  L. - 3.6
3:11.2 -> 3:11.9 -> 3:11.9   L. - 5.8
3:12.2 -> 3:14.2.              L. - 4.2",2024-01-30 06:44:16+00:00,2010,Run,,5.28,6.35,33m 30s
40,26188193,Mykola Nyzhnyk,10658160676,WUP,,2024-01-30 06:13:50+00:00,1082,Run,,2.48,7.25,18m 2s
41,26188193,Mykola Nyzhnyk,10654405096,ER,,2024-01-29 15:44:01+00:00,2850,Run,"Броварська міська громада, Ukraine",6.31,7.5,47m 21s
42,26188193,Mykola Nyzhnyk,10652175995,MR,,2024-01-29 08:21:38+00:00,4207,Run,"Броварська міська громада, Ukraine",9.46,7.33,1h 9m
43,26188193,Mykola Nyzhnyk,10738448805,хух,,2024-02-11 07:05:39+00:00,4640,Run,"Хрещатий парк, Ukraine",12.43,6.22,1h 17m
44,26188193,Mykola Nyzhnyk,10734870519,Treadmill,,2024-02-10 15:02:50+00:00,3121,Run,,7.45,6.98,52m 1s
45,26188193,Mykola Nyzhnyk,10731869111,TREADMILL,,2024-02-10 08:13:20+00:00,4682,Run,,11.18,6.98,1h 18m
46,26188193,Mykola Nyzhnyk,10726398290,Treadmill,"10k - 4:20/km
5k - 4:00/k",2024-02-09 08:41:55+00:00,3964,Run,,9.32,6.8,1h 3m
47,26188193,Mykola Nyzhnyk,10722096949,фф,,2024-02-08 15:42:14+00:00,3075,Run,"Броварська міська громада, Ukraine",6.22,7.78,48m 24s
48,26188193,Mykola Nyzhnyk,10720020883,ф,,2024-02-08 08:44:38+00:00,3719,Run,"Броварська міська громада, Ukraine",7.59,8.07,1h 1m
49,26188193,Mykola Nyzhnyk,10715413418,фух,,2024-02-07 15:24:18+00:00,2413,Run,"Броварська міська громада, Ukraine",5.11,7.85,40m 9s
50,26188193,Mykola Nyzhnyk,10713141733,фу,,2024-02-07 07:52:56+00:00,4129,Run,"Броварська міська громада, Ukraine",8.09,8.02,1h 4m
51,26188193,Mykola Nyzhnyk,10707960176,фу,,2024-02-06 13:31:35+00:00,3759,Run,"Броварська міська громада, Ukraine",7.46,7.88,58m 51s
52,26188193,Mykola Nyzhnyk,10784899119,Long progressive,,2024-02-18 07:10:52+00:00,5874,Run,"Хрещатий парк, Ukraine",15.54,6.25,1h 37m
53,26188193,Mykola Nyzhnyk,10777894386,CD,,2024-02-17 08:17:01+00:00,1136,Run,"Броварська міська громада, Ukraine",2.49,7.6,18m 56s
54,26188193,Mykola Nyzhnyk,10777485861,8х1k / 200m,,2024-02-17 07:36:14+00:00,2217,Run,"Броварська міська громада, Ukraine",5.96,6.2,36m 57s
